stim_name,window_start_s,window_end_s,window_center_s,istc_mean_max_unique_per_sec,tap_count_mean_max_per_sec,max_unique_participants_per_100ms_bin,max_tap_count_per_100ms_bin,n_participants,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
track4,105.5,106.5,106.0,7.0,7.0,7,7,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,105.75,106.75,106.25,7.0,7.0,7,7,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,106.0,107.0,106.5,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,106.25,107.25,106.75,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,106.5,107.5,107.0,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,106.75,107.75,107.25,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,107.0,108.0,107.5,7.0,7.0,7,7,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,107.25,108.25,107.75,7.0,7.0,7,7,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,107.5,108.5,108.0,7.0,7.0,7,7,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,107.75,108.75,108.25,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,108.0,109.0,108.5,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,108.25,109.25,108.75,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,108.5,109.5,109.0,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,108.75,109.75,109.25,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,109.0,110.0,109.5,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,109.25,110.25,109.75,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,109.5,110.5,110.0,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,109.75,110.75,110.25,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,110.0,111.0,110.5,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,110.25,111.25,110.75,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,110.5,111.5,111.0,8.0,8.0,8,8,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,110.75,111.75,111.25,6.0,6.0,6,6,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,111.0,112.0,111.5,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,111.25,112.25,111.75,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,111.5,112.5,112.0,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,111.75,112.75,112.25,9.0,9.0,9,9,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,112.0,113.0,112.5,6.0,6.0,6,6,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,112.25,113.25,112.75,6.0,6.0,6,6,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,112.5,113.5,113.0,6.0,6.0,6,6,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,112.75,113.75,113.25,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,113.0,114.0,113.5,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,113.25,114.25,113.75,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,113.5,114.5,114.0,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,113.75,114.75,114.25,2.0,2.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,114.0,115.0,114.5,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,114.25,115.25,114.75,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,114.5,115.5,115.0,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,114.75,115.75,115.25,3.0,3.0,3,3,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,115.0,116.0,115.5,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,115.25,116.25,115.75,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,115.5,116.5,116.0,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,115.75,116.75,116.25,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,116.0,117.0,116.5,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,116.25,117.25,116.75,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,116.5,117.5,117.0,1.0,1.0,1,1,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,116.75,117.75,117.25,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track4,117.0,118.0,117.5,2.0,2.0,2,2,11,wtc2f06,wtc2f06,1,-0.9994,-0.9258
track5,0.0,1.0,0.5,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,0.25,1.25,0.75,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,0.5,1.5,1.0,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,0.75,1.75,1.25,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,1.0,2.0,1.5,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,1.25,2.25,1.75,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,1.5,2.5,2.0,1.0,1.0,1,1,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,1.75,2.75,2.25,1.0,1.0,2,2,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,2.0,3.0,2.5,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,2.25,3.25,2.75,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,2.5,3.5,3.0,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,2.75,3.75,3.25,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,3.0,4.0,3.5,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,3.25,4.25,3.75,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,3.5,4.5,4.0,2.0,2.0,2,2,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,3.75,4.75,4.25,2.0,2.0,2,2,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,4.0,5.0,4.5,2.0,2.0,2,2,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,4.25,5.25,4.75,2.0,2.0,2,2,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,4.5,5.5,5.0,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,4.75,5.75,5.25,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,5.0,6.0,5.5,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,5.25,6.25,5.75,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,5.5,6.5,6.0,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,5.75,6.75,6.25,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,6.0,7.0,6.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,6.25,7.25,6.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,6.5,7.5,7.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,6.75,7.75,7.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,7.0,8.0,7.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,7.25,8.25,7.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,7.5,8.5,8.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,7.75,8.75,8.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,8.0,9.0,8.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,8.25,9.25,8.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,8.5,9.5,9.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,8.75,9.75,9.25,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,9.0,10.0,9.5,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,9.25,10.25,9.75,5.0,5.0,8,8,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,9.5,10.5,10.0,8.0,8.0,8,8,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,9.75,10.75,10.25,8.0,8.0,8,8,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,10.0,11.0,10.5,8.0,8.0,8,8,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,10.25,11.25,10.75,8.0,8.0,8,8,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,10.5,11.5,11.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,10.75,11.75,11.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,11.0,12.0,11.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,11.25,12.25,11.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,11.5,12.5,12.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,11.75,12.75,12.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,12.0,13.0,12.5,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,12.25,13.25,12.75,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,12.5,13.5,13.0,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,12.75,13.75,13.25,3.0,3.0,3,3,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,13.0,14.0,13.5,3.0,3.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,13.25,14.25,13.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,13.5,14.5,14.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,13.75,14.75,14.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,14.0,15.0,14.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,14.25,15.25,14.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,14.5,15.5,15.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,14.75,15.75,15.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,15.0,16.0,15.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,15.25,16.25,15.75,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,15.5,16.5,16.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,15.75,16.75,16.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,16.0,17.0,16.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,16.25,17.25,16.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,16.5,17.5,17.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,16.75,17.75,17.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,17.0,18.0,17.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,17.25,18.25,17.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,17.5,18.5,18.0,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,17.75,18.75,18.25,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,18.0,19.0,18.5,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,18.25,19.25,18.75,4.0,4.0,4,4,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,18.5,19.5,19.0,4.0,4.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,18.75,19.75,19.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,19.0,20.0,19.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,19.25,20.25,19.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,19.5,20.5,20.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,19.75,20.75,20.25,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,20.0,21.0,20.5,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,20.25,21.25,20.75,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,20.5,21.5,21.0,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,20.75,21.75,21.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,21.0,22.0,21.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,21.25,22.25,21.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,21.5,22.5,22.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,21.75,22.75,22.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,22.0,23.0,22.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,22.25,23.25,22.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,22.5,23.5,23.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,22.75,23.75,23.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,23.0,24.0,23.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,23.25,24.25,23.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,23.5,24.5,24.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,23.75,24.75,24.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,24.0,25.0,24.5,4.0,4.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,24.25,25.25,24.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,24.5,25.5,25.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,24.75,25.75,25.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,25.0,26.0,25.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,25.25,26.25,25.75,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,25.5,26.5,26.0,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,25.75,26.75,26.25,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,26.0,27.0,26.5,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,26.25,27.25,26.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,26.5,27.5,27.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,26.75,27.75,27.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,27.0,28.0,27.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,27.25,28.25,27.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,27.5,28.5,28.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,27.75,28.75,28.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,28.0,29.0,28.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,28.25,29.25,28.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,28.5,29.5,29.0,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,28.75,29.75,29.25,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,29.0,30.0,29.5,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,29.25,30.25,29.75,5.0,5.0,5,5,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,29.5,30.5,30.0,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,29.75,30.75,30.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,30.0,31.0,30.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,30.25,31.25,30.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,30.5,31.5,31.0,4.0,4.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,30.75,31.75,31.25,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,31.0,32.0,31.5,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,31.25,32.25,31.75,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,31.5,32.5,32.0,7.0,7.0,7,7,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,31.75,32.75,32.25,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,32.0,33.0,32.5,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
track5,32.25,33.25,32.75,6.0,6.0,6,6,11,wtc2p01,wtc2p01,1,-0.3205,-0.1693
