stim_name,wtc_code,peak_index,filtered_kde_peak_s
track22,wtc2f07,19,11.75
track22,wtc2f07,20,12.325000000000001
track22,wtc2f07,21,12.605
track22,wtc2f07,22,12.975
track22,wtc2f07,23,13.56
track22,wtc2f07,24,14.18
track22,wtc2f07,25,14.8
track22,wtc2f07,26,15.385
track22,wtc2f07,27,15.655000000000001
track22,wtc2f07,28,15.99
track22,wtc2f07,29,16.29
track22,wtc2f07,30,16.595
track22,wtc2f07,31,16.885
track22,wtc2f07,32,17.22
track22,wtc2f07,33,17.825
track22,wtc2f07,34,18.445
track22,wtc2f07,35,19.05
track22,wtc2f07,36,19.635
track22,wtc2f07,37,20.240000000000002
track22,wtc2f07,38,20.86
track22,wtc2f07,39,21.455000000000002
track22,wtc2f07,40,22.075
track22,wtc2f07,41,22.67
track22,wtc2f07,42,23.265
track22,wtc2f07,43,23.865000000000002
track22,wtc2f07,44,24.475
track22,wtc2f07,45,25.07
track22,wtc2f07,46,25.705000000000002
track22,wtc2f07,47,26.305
track22,wtc2f07,48,26.625
track22,wtc2f07,49,26.96
track22,wtc2f07,50,27.57
track22,wtc2f07,51,28.18
track22,wtc2f07,52,28.79
track22,wtc2f07,53,29.400000000000002
track23,wtc1p03,1,1.17
track23,wtc1p03,2,1.695
track23,wtc1p03,3,2.38
track23,wtc1p03,4,2.945
track23,wtc1p03,5,3.295
track23,wtc1p03,6,3.975
track23,wtc1p03,7,4.655
track23,wtc1p03,8,5.315
track23,wtc1p03,9,5.95
track23,wtc1p03,10,6.635
track23,wtc1p03,11,7.29
track23,wtc1p03,12,7.96
track23,wtc1p03,13,8.61
track23,wtc1p03,14,9.265
track23,wtc1p03,15,9.955
track23,wtc1p03,16,10.605
track23,wtc1p03,17,11.26
track23,wtc1p03,18,11.885
track23,wtc1p03,19,12.565
track23,wtc1p03,20,13.255
track23,wtc1p03,21,13.955
track23,wtc1p03,22,14.645
track23,wtc1p03,23,15.290000000000001
track23,wtc1p03,24,15.98
track23,wtc1p03,25,16.605
track23,wtc1p03,26,17.18
track23,wtc1p03,27,17.925
track23,wtc1p03,28,18.585
track23,wtc1p03,29,19.265
track23,wtc1p03,30,19.900000000000002
track23,wtc1p03,31,20.61
track23,wtc1p03,32,20.985
track23,wtc1p03,33,21.275000000000002
track23,wtc1p03,34,21.915
track23,wtc1p03,35,22.35
track23,wtc1p03,36,22.62
track23,wtc1p03,37,23.26
track23,wtc1p03,38,24.055
track23,wtc1p03,39,24.635
track23,wtc1p03,40,25.35
track23,wtc1p03,41,25.61
track23,wtc1p03,42,26.065
track23,wtc1p03,43,26.555
track23,wtc1p03,44,27.365000000000002
track23,wtc1p03,45,28.015
track23,wtc1p03,46,28.685000000000002
track23,wtc1p03,47,29.385
track24,wtc1p17,1,1.09
track24,wtc1p17,2,1.895
track24,wtc1p17,3,2.5500000000000003
track24,wtc1p17,4,3.22
track24,wtc1p17,5,3.6550000000000002
track24,wtc1p17,6,4.355
track24,wtc1p17,7,4.615
track24,wtc1p17,8,4.89
track24,wtc1p17,9,5.425
track24,wtc1p17,10,5.995
track24,wtc1p17,11,6.515000000000001
track24,wtc1p17,12,7.105
track24,wtc1p17,13,7.640000000000001
track24,wtc1p17,14,8.19
track24,wtc1p17,15,8.745000000000001
track24,wtc1p17,16,9.32
track24,wtc1p17,17,9.855
track24,wtc1p17,18,10.435
track24,wtc1p17,19,10.995000000000001
track24,wtc1p17,20,11.53
track24,wtc1p17,21,12.095
track24,wtc1p17,22,12.66
track24,wtc1p17,23,13.22
track24,wtc1p17,24,13.52
track24,wtc1p17,25,13.780000000000001
track24,wtc1p17,26,14.34
track24,wtc1p17,27,14.905000000000001
track24,wtc1p17,28,15.445
track24,wtc1p17,29,16.005
track24,wtc1p17,30,16.56
track24,wtc1p17,31,17.11
track24,wtc1p17,32,17.63
track24,wtc1p17,33,18.19
track24,wtc1p17,34,18.72
track24,wtc1p17,35,19.21
track24,wtc1p17,36,19.740000000000002
track24,wtc1p17,37,20.275000000000002
track24,wtc1p17,38,20.56
track24,wtc1p17,39,21.085
track24,wtc1p17,40,21.84
track24,wtc1p17,41,22.315
track24,wtc1p17,42,22.865000000000002
track24,wtc1p17,43,23.38
track24,wtc1p17,44,23.925
track24,wtc1p17,45,24.45
track24,wtc1p17,46,24.94
track24,wtc1p17,47,25.465
track24,wtc1p17,48,25.735
track24,wtc1p17,49,25.995
track24,wtc1p17,50,26.490000000000002
track24,wtc1p17,51,27.025000000000002
track24,wtc1p17,52,27.515
track24,wtc1p17,53,28.05
track24,wtc1p17,54,28.55
track24,wtc1p17,55,29.080000000000002
track24,wtc1p17,56,29.655
track3,wtc2f06,1,0.9400000000000001
track3,wtc2f06,2,2.77
track3,wtc2f06,3,3.42
track3,wtc2f06,4,4.425
track3,wtc2f06,5,4.865
track3,wtc2f06,6,5.28
track3,wtc2f06,7,5.855
track3,wtc2f06,8,6.505
track3,wtc2f06,9,6.95
track3,wtc2f06,10,7.58
track3,wtc2f06,11,8.165000000000001
track3,wtc2f06,12,8.83
track3,wtc2f06,13,9.955
track3,wtc2f06,14,10.77
track3,wtc2f06,15,11.28
track3,wtc2f06,16,11.71
track3,wtc2f06,17,12.275
track3,wtc2f06,18,12.805
track3,wtc2f06,19,13.31
track3,wtc2f06,20,13.83
track3,wtc2f06,21,14.365
track3,wtc2f06,22,14.91
track3,wtc2f06,23,15.465
track3,wtc2f06,24,16.015
track3,wtc2f06,25,16.52
track3,wtc2f06,26,17.055
track3,wtc2f06,27,17.6
track3,wtc2f06,28,18.14
track3,wtc2f06,29,18.695
track3,wtc2f06,30,19.26
track3,wtc2f06,31,19.815
track3,wtc2f06,32,20.36
track3,wtc2f06,33,20.925
track3,wtc2f06,34,21.445
track3,wtc2f06,35,22.0
track3,wtc2f06,36,22.57
track3,wtc2f06,37,23.13
track3,wtc2f06,38,23.685
track3,wtc2f06,39,24.215
track3,wtc2f06,40,24.73
track3,wtc2f06,41,25.3
track3,wtc2f06,42,25.815
track3,wtc2f06,43,26.355
track3,wtc2f06,44,26.895
track3,wtc2f06,45,27.465
track3,wtc2f06,46,28.015
track3,wtc2f06,47,28.53
track3,wtc2f06,48,29.045
track3,wtc2f06,49,29.57
track4,wtc2f06,1,0.095
track4,wtc2f06,2,1.225
track4,wtc2f06,3,1.795
track4,wtc2f06,4,2.85
track4,wtc2f06,5,3.19
track4,wtc2f06,6,3.7800000000000002
track4,wtc2f06,7,4.205
track4,wtc2f06,8,4.775
track4,wtc2f06,9,5.265
track4,wtc2f06,10,5.845
track4,wtc2f06,11,6.32
track4,wtc2f06,12,6.86
track4,wtc2f06,13,7.44
track4,wtc2f06,14,7.99
track4,wtc2f06,15,8.56
track4,wtc2f06,16,9.21
track4,wtc2f06,17,9.84
track4,wtc2f06,18,10.275
track4,wtc2f06,19,10.85
track4,wtc2f06,20,11.385
track4,wtc2f06,21,11.955
track4,wtc2f06,22,12.72
track4,wtc2f06,23,14.055
track4,wtc2f06,24,14.805
track4,wtc2f06,25,15.34
track4,wtc2f06,26,15.84
track4,wtc2f06,27,16.335
track4,wtc2f06,28,16.825
track4,wtc2f06,29,17.355
track4,wtc2f06,30,17.89
track4,wtc2f06,31,18.46
track4,wtc2f06,32,18.985
track4,wtc2f06,33,19.455000000000002
track4,wtc2f06,34,19.990000000000002
track4,wtc2f06,35,20.37
track4,wtc2f06,36,21.015
track4,wtc2f06,37,21.555
track4,wtc2f06,38,22.015
track4,wtc2f06,39,22.5
track4,wtc2f06,40,23.025000000000002
track4,wtc2f06,41,23.475
track4,wtc2f06,42,24.0
track4,wtc2f06,43,24.5
track4,wtc2f06,44,24.995
track4,wtc2f06,45,25.51
track4,wtc2f06,46,26.09
track4,wtc2f06,47,26.625
track4,wtc2f06,48,27.14
track4,wtc2f06,49,27.665
track4,wtc2f06,50,28.205000000000002
track4,wtc2f06,51,28.725
track4,wtc2f06,52,29.285
track4,wtc2f06,53,29.855
track5,wtc2p01,1,0.765
track5,wtc2p01,2,1.34
track5,wtc2p01,3,1.735
track5,wtc2p01,4,2.795
track5,wtc2p01,5,3.375
track5,wtc2p01,6,3.955
track5,wtc2p01,7,4.265
track5,wtc2p01,8,4.55
track5,wtc2p01,9,5.37
track5,wtc2p01,10,5.885
track5,wtc2p01,11,6.43
track5,wtc2p01,12,6.955
track5,wtc2p01,13,7.51
track5,wtc2p01,14,7.75
track5,wtc2p01,15,8.56
track5,wtc2p01,16,9.155
track5,wtc2p01,17,9.695
track5,wtc2p01,18,10.255
track5,wtc2p01,19,10.775
track5,wtc2p01,20,11.335
track5,wtc2p01,21,11.935
track5,wtc2p01,22,12.450000000000001
track5,wtc2p01,23,12.755
track5,wtc2p01,24,13.26
track5,wtc2p01,25,13.71
track5,wtc2p01,26,13.995000000000001
track5,wtc2p01,27,14.540000000000001
track5,wtc2p01,28,15.1
track5,wtc2p01,29,15.735000000000001
track5,wtc2p01,30,16.335
track5,wtc2p01,31,16.87
track5,wtc2p01,32,17.42
track5,wtc2p01,33,17.91
track5,wtc2p01,34,18.475
track5,wtc2p01,35,18.985
track5,wtc2p01,36,19.545
track5,wtc2p01,37,20.13
track5,wtc2p01,38,20.735
track5,wtc2p01,39,21.27
track5,wtc2p01,40,21.78
track5,wtc2p01,41,22.37
track5,wtc2p01,42,22.855
track5,wtc2p01,43,23.39
track5,wtc2p01,44,23.91
track5,wtc2p01,45,24.19
track5,wtc2p01,46,24.47
track5,wtc2p01,47,25.01
track5,wtc2p01,48,25.55
track5,wtc2p01,49,26.080000000000002
track5,wtc2p01,50,26.61
track5,wtc2p01,51,27.150000000000002
track5,wtc2p01,52,27.72
track5,wtc2p01,53,28.23
track5,wtc2p01,54,28.78
track5,wtc2p01,55,29.345
track5,wtc2p01,56,29.885
track6,wtc1p04,1,0.8250000000000001
track6,wtc1p04,2,1.43
track6,wtc1p04,3,2.13
track6,wtc1p04,4,2.795
track6,wtc1p04,5,3.35
track6,wtc1p04,6,3.825
track6,wtc1p04,7,4.375
track6,wtc1p04,8,5.69
track6,wtc1p04,9,6.075
track6,wtc1p04,10,6.8500000000000005
track6,wtc1p04,11,7.37
track6,wtc1p04,12,7.875
track6,wtc1p04,13,8.61
track6,wtc1p04,14,9.055
track6,wtc1p04,15,9.8
track6,wtc1p04,16,10.69
track6,wtc1p04,17,11.185
track6,wtc1p04,18,11.755
track6,wtc1p04,19,12.415000000000001
track6,wtc1p04,20,13.11
track6,wtc1p04,21,13.700000000000001
track6,wtc1p04,22,14.045
track6,wtc1p04,23,14.395
track6,wtc1p04,24,14.97
track6,wtc1p04,25,15.585
track6,wtc1p04,26,16.275
track6,wtc1p04,27,16.82
track6,wtc1p04,28,17.5
track6,wtc1p04,29,18.105
track6,wtc1p04,30,18.66
track6,wtc1p04,31,19.405
track6,wtc1p04,32,20.06
track6,wtc1p04,33,20.665
track6,wtc1p04,34,21.25
track6,wtc1p04,35,21.81
track6,wtc1p04,36,22.415
track6,wtc1p04,37,22.98
track6,wtc1p04,38,23.635
track6,wtc1p04,39,24.22
track6,wtc1p04,40,25.065
track6,wtc1p04,41,25.63
track6,wtc1p04,42,26.17
track6,wtc1p04,43,26.490000000000002
track6,wtc1p04,44,27.61
track6,wtc1p04,45,28.21
track6,wtc1p04,46,28.745
track6,wtc1p04,47,29.415
track6,wtc1p04,48,29.945
track7,wtc2p24,1,0.9400000000000001
track7,wtc2p24,2,2.835
track7,wtc2p24,3,3.54
track7,wtc2p24,4,4.025
track7,wtc2p24,5,4.51
track7,wtc2p24,6,5.015
track7,wtc2p24,7,5.505
track7,wtc2p24,8,6.025
track7,wtc2p24,9,6.535
track7,wtc2p24,10,7.055
track7,wtc2p24,11,7.535
track7,wtc2p24,12,8.03
track7,wtc2p24,13,8.52
track7,wtc2p24,14,9.06
track7,wtc2p24,15,9.555
track7,wtc2p24,16,10.085
track7,wtc2p24,17,10.61
track7,wtc2p24,18,11.135
track7,wtc2p24,19,11.64
track7,wtc2p24,20,12.16
track7,wtc2p24,21,12.66
track7,wtc2p24,22,13.17
track7,wtc2p24,23,13.675
track7,wtc2p24,24,14.205
track7,wtc2p24,25,14.705
track7,wtc2p24,26,15.225
track7,wtc2p24,27,15.745000000000001
track7,wtc2p24,28,16.235
track7,wtc2p24,29,16.705000000000002
track7,wtc2p24,30,17.21
track7,wtc2p24,31,17.725
track7,wtc2p24,32,18.240000000000002
track7,wtc2p24,33,18.785
track7,wtc2p24,34,19.28
track7,wtc2p24,35,19.81
track7,wtc2p24,36,20.355
track7,wtc2p24,37,20.865000000000002
track7,wtc2p24,38,21.36
track7,wtc2p24,39,21.830000000000002
track7,wtc2p24,40,22.37
track7,wtc2p24,41,22.885
track7,wtc2p24,42,23.365000000000002
track7,wtc2p24,43,23.85
track7,wtc2p24,44,24.385
track7,wtc2p24,45,24.885
track7,wtc2p24,46,25.385
track7,wtc2p24,47,25.905
track7,wtc2p24,48,26.435000000000002
track7,wtc2p24,49,26.91
track7,wtc2p24,50,27.59
track7,wtc2p24,51,28.115000000000002
track7,wtc2p24,52,28.63
track7,wtc2p24,53,29.11
track7,wtc2p24,54,29.595
track8,wtc1f03,1,0.75
track8,wtc1f03,2,2.795
track8,wtc1f03,3,3.34
track8,wtc1f03,4,3.75
track8,wtc1f03,5,4.1450000000000005
track8,wtc1f03,6,4.63
track8,wtc1f03,7,5.255
track8,wtc1f03,8,5.835
track8,wtc1f03,9,6.13
track8,wtc1f03,10,6.485
track8,wtc1f03,11,7.055
track8,wtc1f03,12,7.6000000000000005
track8,wtc1f03,13,8.11
track8,wtc1f03,14,8.775
track8,wtc1f03,15,9.335
track8,wtc1f03,16,9.895
track8,wtc1f03,17,10.42
track8,wtc1f03,18,10.99
track8,wtc1f03,19,11.595
track8,wtc1f03,20,12.17
track8,wtc1f03,21,12.72
track8,wtc1f03,22,13.38
track8,wtc1f03,23,13.950000000000001
track8,wtc1f03,24,14.515
track8,wtc1f03,25,15.065
track8,wtc1f03,26,15.695
track8,wtc1f03,27,16.295
track8,wtc1f03,28,16.845
track8,wtc1f03,29,17.415
track8,wtc1f03,30,17.98
track8,wtc1f03,31,18.56
track8,wtc1f03,32,19.145
track8,wtc1f03,33,19.715
track8,wtc1f03,34,20.28
track8,wtc1f03,35,20.85
track8,wtc1f03,36,21.42
track8,wtc1f03,37,22.05
track8,wtc1f03,38,22.59
track8,wtc1f03,39,23.13
track8,wtc1f03,40,23.66
track8,wtc1f03,41,24.19
track8,wtc1f03,42,24.8
track8,wtc1f03,43,25.385
track8,wtc1f03,44,25.935000000000002
track8,wtc1f03,45,26.525000000000002
track8,wtc1f03,46,27.17
track8,wtc1f03,47,27.735
track8,wtc1f03,48,28.310000000000002
track8,wtc1f03,49,28.845
track8,wtc1f03,50,29.46
track9,wtc1f03,1,1.0150000000000001
track9,wtc1f03,2,2.945
track9,wtc1f03,3,4.08
track9,wtc1f03,4,4.54
track9,wtc1f03,5,5.155
track9,wtc1f03,6,5.5200000000000005
track9,wtc1f03,7,5.905
track9,wtc1f03,8,6.58
track9,wtc1f03,9,6.95
track9,wtc1f03,10,7.3
track9,wtc1f03,11,7.655
track9,wtc1f03,12,7.955
track9,wtc1f03,13,8.59
track9,wtc1f03,14,9.23
track9,wtc1f03,15,9.91
track9,wtc1f03,16,10.275
track9,wtc1f03,17,10.555
track9,wtc1f03,18,11.23
track9,wtc1f03,19,11.575000000000001
track9,wtc1f03,20,11.925
track9,wtc1f03,21,12.575000000000001
track9,wtc1f03,22,13.22
track9,wtc1f03,23,13.845
track9,wtc1f03,24,14.495000000000001
track9,wtc1f03,25,14.805
track9,wtc1f03,26,15.14
track9,wtc1f03,27,15.795
track9,wtc1f03,28,16.48
track9,wtc1f03,29,16.785
track9,wtc1f03,30,17.135
track9,wtc1f03,31,17.805
track9,wtc1f03,32,18.445
track9,wtc1f03,33,19.12
track9,wtc1f03,34,19.775000000000002
track9,wtc1f03,35,20.445
track9,wtc1f03,36,21.14
track9,wtc1f03,37,21.475
track9,wtc1f03,38,21.8
track9,wtc1f03,39,22.465
track9,wtc1f03,40,23.175
track9,wtc1f03,41,23.515
track9,wtc1f03,42,23.830000000000002
track9,wtc1f03,43,24.145
track9,wtc1f03,44,24.485
track9,wtc1f03,45,25.105
track9,wtc1f03,46,25.72
track9,wtc1f03,47,26.335
track9,wtc1f03,48,26.66
track9,wtc1f03,49,27.0
track9,wtc1f03,50,27.64
track9,wtc1f03,51,28.330000000000002
track9,wtc1f03,52,28.625
track9,wtc1f03,53,29.0
track9,wtc1f03,54,29.330000000000002
track9,wtc1f03,55,29.64
