stim_name,wtc_code,window_start_s,window_end_s,window_center_s,source_audio_path,mir_rms,mir_lowenergy,mir_brightness,mir_roughness,mir_centroid
track10,wtc1p03,51,52,51.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.037040965402186,NaN,0.15393553722692,114731.861589517,989.156464644268
track10,wtc1p03,51.25,52.25,51.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0308121172078268,NaN,0.156531194543338,55334.3465285231,1010.24605997087
track10,wtc1p03,51.5,52.5,52,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0337860383581874,NaN,0.17311507589002,72860.4539650971,1038.45202099407
track10,wtc1p03,51.75,52.75,52.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0326743589450862,NaN,0.174350488578926,64942.0814697859,1067.82100315729
track10,wtc1p03,52,53,52.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0321004884741105,NaN,0.172860404892674,76901.2728387561,1050.59219629192
track10,wtc1p03,52.25,53.25,52.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0429113967382068,NaN,0.192770333916839,117229.179301319,1072.62182546724
track10,wtc1p03,52.5,53.5,53,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0476933699251137,NaN,0.200830463014797,107579.374140663,1100.70315877706
track10,wtc1p03,52.75,53.75,53.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0475942717651512,NaN,0.200824042728016,127300.557219542,1074.75363447222
track10,wtc1p03,53,54,53.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0572927271200723,NaN,0.200017456935795,134442.332376563,1050.21704818221
track10,wtc1p03,53.25,54.25,53.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0595939338519981,NaN,0.201493801287597,186318.832054474,1111.28658069511
track10,wtc1p03,53.5,54.5,54,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0557830749972022,NaN,0.21156537735173,184707.043972021,1119.67210741592
track10,wtc1p03,53.75,54.75,54.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0594400408994797,NaN,0.213227607235366,194395.698658031,1106.19178083406
track10,wtc1p03,54,55,54.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0585329798975676,NaN,0.193505751132666,157596.707055459,1114.57673347996
track10,wtc1p03,54.25,55.25,54.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0524476730236467,NaN,0.171932223805754,145407.812409085,1037.21317617147
track10,wtc1p03,54.5,55.5,55,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0544852246106446,NaN,0.167344380834222,150777.019310361,976.391517878141
track10,wtc1p03,54.75,55.75,55.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0539296883577482,NaN,0.16365881865018,265584.509468384,1025.12214799023
track10,wtc1p03,55,56,55.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0466601608669168,NaN,0.154829535066336,70915.9375106754,1043.44858848571
track10,wtc1p03,55.25,56.25,55.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0458889482009228,NaN,0.161623163306154,84838.5558601706,1057.00227092727
track10,wtc1p03,55.5,56.5,56,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0469457739834954,NaN,0.150309295319441,246080.877317687,1092.20544810801
track10,wtc1p03,55.75,56.75,56.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0643742619234121,NaN,0.136539577240079,190355.180703005,1096.21320084818
track10,wtc1p03,56,57,56.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0839252905727299,NaN,0.119271357586617,351223.70096489,1000.8251056378
track10,wtc1p03,56.25,57.25,56.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0891803262571182,NaN,0.118208351124184,1448981.45293392,979.208168130279
track10,wtc1p03,56.5,57.5,57,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0901659076043956,NaN,0.126222965720979,454842.517415947,1014.4078774809
track10,wtc1p03,56.75,57.75,57.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0790601981893503,NaN,0.144509345121049,436595.837264098,1064.20719403875
track10,wtc1p03,57,58,57.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0585536481297786,NaN,0.151392481995714,304179.216976978,1061.46702696009
track10,wtc1p03,57.25,58.25,57.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0469342197628611,NaN,0.145384855431652,199733.080843527,1012.34410626022
track10,wtc1p03,57.5,58.5,58,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0422769654144083,NaN,0.159556922125956,94004.3009823197,1024.87310398278
track10,wtc1p03,57.75,58.75,58.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0348700861932217,NaN,0.14677085658534,81905.744275045,1030.04248143279
track10,wtc1p03,58,59,58.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0307706123654025,NaN,0.106916441714608,31607.7472917378,934.378997592803
track10,wtc1p03,58.25,59.25,58.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0326019690537107,NaN,0.0911800193229295,20989.8746790999,932.956720083569
track10,wtc1p03,58.5,59.5,59,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0283650740833037,NaN,0.100494252648221,57315.2573712026,983.436547480224
track10,wtc1p03,58.75,59.75,59.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0343353570452935,NaN,0.086925445432576,50240.1335461691,958.991455757843
track10,wtc1p03,59,60,59.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0417326087936767,NaN,0.0848713075936501,256864.506268129,921.762656011588
track10,wtc1p03,59.25,60.25,59.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0427238039174677,NaN,0.104140160762207,511471.953754875,942.06207358105
track10,wtc1p03,59.5,60.5,60,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.043176923214446,NaN,0.0959217960108199,132379.549187229,934.556911948782
track10,wtc1p03,59.75,60.75,60.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0406935807344672,NaN,0.114574712999785,158440.916405127,996.125814401995
track10,wtc1p03,60,61,60.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0337740376351543,NaN,0.122427958489812,125776.723263431,1030.26585947747
track10,wtc1p03,60.25,61.25,60.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0304459839925489,NaN,0.108217235648802,21190.1921552908,991.137024676418
track10,wtc1p03,60.5,61.5,61,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0260151984368918,NaN,0.103738705641752,19446.9395220185,967.272826973595
track10,wtc1p03,60.75,61.75,61.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0215670292551448,NaN,0.120190937276977,15320.773744052,963.436377283093
track10,wtc1p03,61,62,61.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0216199499122861,NaN,0.130410575018105,22853.6849351231,944.85298434933
track10,wtc1p03,61.25,62.25,61.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0244540832099181,NaN,0.114377202818586,13965.0878674536,924.116015229736
track10,wtc1p03,61.5,62.5,62,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.023484384778386,NaN,0.101048999484532,9297.10379927669,906.623626262154
track10,wtc1p03,61.75,62.75,62.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0225055295205872,NaN,0.115150126238323,18199.4514814097,913.736426278996
track10,wtc1p03,62,63,62.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0212519971986487,NaN,0.128021814791731,19462.1236300712,942.774354361561
track10,wtc1p03,62.25,63.25,62.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0184088941339474,NaN,0.131010212613658,25320.3157879213,970.868675675036
track10,wtc1p03,62.5,63.5,63,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0208258019794898,NaN,0.12233179538038,44914.93645566,948.671905952322
track10,wtc1p03,62.75,63.75,63.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0228181723633376,NaN,0.113909054490169,63956.2765452338,898.856337502429
track10,wtc1p03,63,64,63.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0219560872330541,NaN,0.115217469558103,35397.84382447,856.922679493082
track10,wtc1p03,63.25,64.25,63.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0217996059119887,NaN,0.102911339988892,28431.0820172744,850.403739886264
track10,wtc1p03,63.5,64.5,64,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0208861337889331,NaN,0.0764259874595651,32900.5969306059,848.017194411449
track10,wtc1p03,63.75,64.75,64.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0192386357336347,NaN,0.0705264393326394,20569.7604442592,822.493726678937
track10,wtc1p03,64,65,64.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0188207751248697,NaN,0.076212433447995,14957.1009276492,834.490572824674
track10,wtc1p03,64.25,65.25,64.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0187755513044435,NaN,0.0671504100494792,16186.0945302062,830.571976927155
track10,wtc1p03,64.5,65.5,65,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0177513924876407,NaN,0.0701020070869828,17706.9830219427,825.097634206105
track10,wtc1p03,64.75,65.75,65.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0166689263487431,NaN,0.0801488674674971,15501.9460186625,855.986960283773
track10,wtc1p03,65,66,65.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0167756367112613,NaN,0.073336052035252,12119.4844152168,874.11526853631
track10,wtc1p03,65.25,66.25,65.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0174050199838118,NaN,0.0813381080652039,17741.2449539975,873.121206829837
track10,wtc1p03,65.5,66.5,66,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0165382181056522,NaN,0.0929499825305382,16693.1209788182,870.349740290086
track10,wtc1p03,65.75,66.75,66.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0173318541121943,NaN,0.0850701043148453,16818.3931277366,877.082317154775
track10,wtc1p03,66,67,66.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0190791971220043,NaN,0.077015863280044,22623.8239516968,867.199678379044
track10,wtc1p03,66.25,67.25,66.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0186179860865257,NaN,0.0732021789893661,20805.9026706268,837.051281574896
track10,wtc1p03,66.5,67.5,67,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0197724981060417,NaN,0.0722098861169291,28341.7955896366,835.975238466901
track10,wtc1p03,66.75,67.75,67.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0227306392818478,NaN,0.0783368634476262,36709.5692104574,849.460007788178
track10,wtc1p03,67,68,67.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0223564655766736,NaN,0.0848570192980709,48961.36105896,845.728391358148
track10,wtc1p03,67.25,68.25,67.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0228575703186422,NaN,0.0853375890092716,42521.0770986038,852.402784908756
track10,wtc1p03,67.5,68.5,68,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0361966270212013,NaN,0.0889457324860058,47210.4911351413,820.06261891437
track10,wtc1p03,67.75,68.75,68.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0351686319582065,NaN,0.0991408395438727,91618.5407659097,822.707827703206
track10,wtc1p03,68,69,68.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0357455199516891,NaN,0.100222791333059,92824.3843091663,825.413831192814
track10,wtc1p03,68.25,69.25,68.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0516338016038356,NaN,0.106469719931312,152563.025689269,858.534988638754
track10,wtc1p03,68.5,69.5,69,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0451970455671671,NaN,0.119269785948452,146347.002061501,843.212240111695
track10,wtc1p03,68.75,69.75,69.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.046985960628144,NaN,0.127617929592712,169867.13492597,870.669331519175
track10,wtc1p03,69,70,69.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0511308252120169,NaN,0.145715573901975,177733.601896924,922.765029157418
track10,wtc1p03,69.25,70.25,69.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0390239490618637,NaN,0.160330850118031,130576.086294544,953.621810841356
track10,wtc1p03,69.5,70.5,70,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0401513330896976,NaN,0.158615862093839,219761.342726583,955.758783732544
track10,wtc1p03,69.75,70.75,70.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0447740714487206,NaN,0.183714416787158,271952.37299254,1024.24145773488
track10,wtc1p03,70,71,70.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0436301264998519,NaN,0.202887422050051,267245.381931251,1061.69281611542
track10,wtc1p03,70.25,71.25,70.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0426354474485251,NaN,0.189516077353706,263567.712337202,1027.44649591583
track10,wtc1p03,70.5,71.5,71,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0412249292630109,NaN,0.185031125994556,182105.228789058,1002.04913214653
track10,wtc1p03,70.75,71.75,71.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0388854080680507,NaN,0.175930705117656,122211.191255732,993.151696077773
track10,wtc1p03,71,72,71.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0394578030213328,NaN,0.162360534054159,109063.68840084,955.421554596076
track10,wtc1p03,71.25,72.25,71.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0410235049381566,NaN,0.182929126607305,181748.33260847,991.085363855416
track10,wtc1p03,71.5,72.5,72,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0432250326028625,NaN,0.200680104244046,299650.307789585,1028.85665438945
track10,wtc1p03,71.75,72.75,72.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.050151694433777,NaN,0.226002202042005,254346.889621072,1137.06863807509
track10,wtc1p03,72,73,72.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.060160050579954,NaN,0.212803779868558,312887.072054876,1150.06965440718
track10,wtc1p03,72.25,73.25,72.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0748843752633713,NaN,0.179817071675267,488229.288826365,1092.09626588244
track10,wtc1p03,72.5,73.5,73,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0841811219455541,NaN,0.152138655138786,644357.52701034,1062.74139004639
track10,wtc1p03,72.75,73.75,73.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0839792497137407,NaN,0.160672814838232,280456.705964742,1031.58889486154
track10,wtc1p03,73,74,73.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0769873545841864,NaN,0.17140692630887,318118.590496249,978.351042813597
track10,wtc1p03,73.25,74.25,73.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.066104792416109,NaN,0.16950793938078,471375.392329699,961.368115242687
track10,wtc1p03,73.5,74.5,74,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0637966062883101,NaN,0.163247569822252,453412.016714759,923.401331668726
track10,wtc1p03,73.75,74.75,74.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0664015264759556,NaN,0.160819850380974,255949.087843292,946.011790862814
track10,wtc1p03,74,75,74.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0736720035109534,NaN,0.182252323729008,754817.231070803,1028.2893302609
track10,wtc1p03,74.25,75.25,74.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0726156839831613,NaN,0.180573136085629,450689.871160847,999.619569133531
track10,wtc1p03,74.5,75.5,75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0663106691493866,NaN,0.171134074627875,224311.944437666,936.667731854242
track10,wtc1p03,74.75,75.75,75.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0602263544518716,NaN,0.171913343409195,311258.476923817,978.686332420025
track10,wtc1p03,75,76,75.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0547181358687613,NaN,0.166601474363491,410339.801210955,963.23625042612
track10,wtc1p03,75.25,76.25,75.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0490566300325769,NaN,0.158027370977518,122027.799874881,958.574065967889
track10,wtc1p03,75.5,76.5,76,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0515857628479057,NaN,0.148149291037396,93530.1210211847,925.004651926739
track10,wtc1p03,75.75,76.75,76.25,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0513919788251985,NaN,0.148189766264381,85532.4186788254,937.127585104513
track10,wtc1p03,76,77,76.5,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0498687662905748,NaN,0.140628818777295,128117.699395178,902.443384596371
track10,wtc1p03,76.25,77.25,76.75,/Volumes/SSD/Tapping/Data/GlobalTap_v1.0/bach_subrepo/alignment/beta_midi_sync_draft/aligned_audio_t0/track10/01_deployed_t0.wav,0.0516572526971441,NaN,0.113926067582979,196306.719583932,826.414362416062
