stim_name,wtc_code,beat_index,optimized_crowd_beat_s
track16,wtc1f05,38,18.079999948117834
track16,wtc1f05,39,18.52500012592735
track16,wtc1f05,40,18.99999997673392
track16,wtc1f05,41,19.489999957371076
track16,wtc1f05,42,19.955000106595715
track16,wtc1f05,43,20.455000105755115
track16,wtc1f05,44,20.929999993091194
track16,wtc1f05,45,21.400000225177788
track16,wtc1f05,46,21.83499987353802
track16,wtc1f05,47,22.29500003959878
track16,wtc1f05,48,22.73499975472027
track16,wtc1f05,49,23.21499989328331
track16,wtc1f05,50,23.650000026023363
track16,wtc1f05,51,24.124999862651936
track16,wtc1f05,52,24.579999834934487
track16,wtc1f05,53,24.984999900039234
track16,wtc1f05,54,25.389999965143986
track16,wtc1f05,55,25.85000003297724
track16,wtc1f05,56,26.35500002404178
track16,wtc1f05,57,26.87500001254277
track16,wtc1f05,58,27.390000084493636
track16,wtc1f05,59,27.860000133733244
track16,wtc1f05,60,28.325000181382975
track16,wtc1f05,61,28.809999948608805
track16,wtc1f05,62,29.25000005643373
track16,wtc1f05,63,29.700000028739872
track17,wtc2f07,1,0.3800022696762798
track17,wtc2f07,2,0.8137250414396946
track17,wtc2f07,3,1.2593626176482982
track17,wtc2f07,4,1.7050001938569015
track17,wtc2f07,5,2.077502091256504
track17,wtc2f07,6,2.4500039886561065
track17,wtc2f07,7,2.8625008405986776
track17,wtc2f07,8,3.2749976925412483
track17,wtc2f07,9,3.689998630901037
track17,wtc2f07,10,4.104999569260825
track17,wtc2f07,11,4.465002534351227
track17,wtc2f07,12,4.825005499441629
track17,wtc2f07,13,5.290003828454095
track17,wtc2f07,14,5.71750294026212
track17,wtc2f07,15,6.145002052070145
track17,wtc2f07,16,6.6870408953382015
track17,wtc2f07,17,7.056020940910862
track17,wtc2f07,18,7.425000986483523
track17,wtc2f07,19,7.816347940860992
track17,wtc2f07,20,8.207694895238461
track17,wtc2f07,21,8.789991999570418
track17,wtc2f07,22,9.219994456078496
track17,wtc2f07,23,9.669998806826102
track17,wtc2f07,24,10.076416053409524
track17,wtc2f07,25,10.482833299992947
track17,wtc2f07,26,10.928470876156997
track17,wtc2f07,27,11.374108452321048
track17,wtc2f07,28,11.764553087202298
track17,wtc2f07,29,12.15499772208355
track17,wtc2f07,30,12.524997293593296
track17,wtc2f07,31,12.963724525061584
track17,wtc2f07,32,13.409362101270188
track17,wtc2f07,33,13.854999677478792
track17,wtc2f07,34,14.355000407641821
track17,wtc2f07,35,14.809998281742956
track17,wtc2f07,36,15.20000105789595
track17,wtc2f07,37,15.5800073391406
track17,wtc2f07,38,15.999998155923269
track17,wtc2f07,39,16.44999967184069
track17,wtc2f07,40,16.895000374529168
track17,wtc2f07,41,17.23999676138384
track17,wtc2f07,42,17.629996815859197
track17,wtc2f07,43,18.054996970839355
track17,wtc2f07,44,18.45000311558392
track17,wtc2f07,45,18.785001396947624
track17,wtc2f07,46,19.16500057095407
track17,wtc2f07,47,19.559991788616383
track17,wtc2f07,48,19.935001671980686
track17,wtc2f07,49,20.36000012296426
track17,wtc2f07,50,20.747507339219915
track17,wtc2f07,51,21.135014555475568
track17,wtc2f07,52,21.565000415555712
track17,wtc2f07,53,21.94500005364841
track17,wtc2f07,54,22.310002973271708
track17,wtc2f07,55,22.74999847892425
track17,wtc2f07,56,23.104995872317545
track17,wtc2f07,57,23.465000046536474
track17,wtc2f07,58,23.954993569965456
track17,wtc2f07,59,24.360000274290265
track17,wtc2f07,60,24.80999795992419
track17,wtc2f07,61,25.144998628085542
track17,wtc2f07,62,25.510000119474828
track17,wtc2f07,63,25.894999884523287
track17,wtc2f07,64,26.254999676801628
track17,wtc2f07,65,26.59999627975943
track17,wtc2f07,66,26.997498131025257
track17,wtc2f07,67,27.394999982291083
track17,wtc2f07,68,27.800002429766824
track17,wtc2f07,69,28.14500196796247
track17,wtc2f07,70,28.54000101257206
track17,wtc2f07,71,28.940003479344448
track17,wtc2f07,72,29.329998319013498
track17,wtc2f07,73,29.674999669697005
track18,wtc2p01,1,0.33554241111830646
track18,wtc2p01,2,0.9336684674665122
track18,wtc2p01,3,1.518258318400755
track18,wtc2p01,4,2.082935736340799
track18,wtc2p01,5,2.5997427278825445
track18,wtc2p01,6,3.113068533104434
track18,wtc2p01,7,3.6872273779506637
track18,wtc2p01,8,4.2860775918218
track18,wtc2p01,9,4.867980162850086
track18,wtc2p01,10,5.434011266870293
track18,wtc2p01,11,5.972878258121715
track18,wtc2p01,12,6.479753900927302
track18,wtc2p01,13,6.964903371332035
track18,wtc2p01,14,7.447016398795587
track18,wtc2p01,15,7.93306056387018
track18,wtc2p01,16,8.429923012843021
track18,wtc2p01,17,8.93595730222369
track18,wtc2p01,18,9.45020844487742
track18,wtc2p01,19,9.973313704465209
track18,wtc2p01,20,10.509860585093076
track18,wtc2p01,21,11.047758706978689
track18,wtc2p01,22,11.565046455958537
track18,wtc2p01,23,12.064800446543062
track18,wtc2p01,24,12.556551190752277
track18,wtc2p01,25,13.076444081619014
track18,wtc2p01,26,13.606261471301535
track18,wtc2p01,27,14.136303172608782
track18,wtc2p01,28,14.6649368764545
track18,wtc2p01,29,15.197229776914819
track18,wtc2p01,30,15.730090361435181
track18,wtc2p01,31,16.255428445314173
track18,wtc2p01,32,16.7740877826024
track18,wtc2p01,33,17.285482829157164
track18,wtc2p01,34,17.799608881489426
track18,wtc2p01,35,18.317453773304702
track18,wtc2p01,36,18.836857517364148
track18,wtc2p01,37,19.36139792584518
track18,wtc2p01,38,19.88683381821538
track18,wtc2p01,39,20.40610895467701
track18,wtc2p01,40,20.925788539338445
track18,wtc2p01,41,21.450291304677137
track18,wtc2p01,42,21.976602447430242
track18,wtc2p01,43,22.498493165812434
track18,wtc2p01,44,23.01661651921971
track18,wtc2p01,45,23.528367314774407
track18,wtc2p01,46,24.034746132210216
track18,wtc2p01,47,24.53873479429664
track18,wtc2p01,48,25.048371480669523
track18,wtc2p01,49,25.565315715692616
track18,wtc2p01,50,26.087183020176525
track18,wtc2p01,51,26.611230200961288
track18,wtc2p01,52,27.13856469203678
track18,wtc2p01,53,27.671184819597027
track18,wtc2p01,54,28.200003187571316
track18,wtc2p01,55,28.71881279533655
track18,wtc2p01,56,29.23285912597197
track18,wtc2p01,57,29.745000041325735
track19,wtc1p03,1,0.4248944596812554
track19,wtc1p03,2,1.068671941403887
