target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
optimizer_beat_density_per_s,spectral_centroid_hz_std,2880,0.0063347240340139435,0.7339975121618773,0.009676060778778545,0.6037198505903448,0.009676060778778545
optimizer_beat_density_per_s,spectral_bandwidth_hz_std,2880,0.005322423082428834,0.7752540409011157,-0.008749646615123742,0.6388120106350019,0.008749646615123742
optimizer_beat_density_per_s,mtb_n_note_onsets,2880,-0.023813919700390426,0.20138506267625125,-0.005558199657518621,0.7655832567848256,0.005558199657518621
optimizer_beat_density_per_s,mtb_note_onset_density_per_s,2880,-0.023813919700390426,0.20138506267625125,-0.005558199657518621,0.7655832567848256,0.005558199657518621
optimizer_beat_density_per_s,n_note_onsets,2880,-0.023783273545864885,0.20196584678147664,-0.005207969448760316,0.7799612495475207,0.005207969448760316
optimizer_beat_density_per_s,note_onset_density_per_s,2880,-0.023783273545864885,0.20196584678147664,-0.005207969448760316,0.7799612495475207,0.005207969448760316
optimizer_beat_density_per_s,mtb_ioi_std_s,2809,-0.009250752092471852,0.6240757873489347,-0.004941231315227332,0.7934985416469064,0.004941231315227332
optimizer_beat_density_per_s,approx_polyphony,2874,0.01360423153251673,0.4659801033720815,0.004348935200098533,0.8157266233852555,0.004348935200098533
optimizer_beat_density_per_s,mtb_approx_polyphony,2880,0.013694811067536134,0.46254897240632564,0.003940450431491186,0.8325940542149053,0.003940450431491186
optimizer_beat_density_per_s,cv_midi_ioi,2702,0.004390665747170999,0.8195485518273207,-0.0012201285232437537,0.9494528514726535,0.0012201285232437537
optimizer_beat_density_per_s,mtb_active_note_count,2880,-0.025675323272895123,0.16835420829712,0.0011669290925347383,0.9500875601712196,0.0011669290925347383
optimizer_beat_density_per_s,mtb_ioi_cv,2702,0.004911899991826128,0.7985626698961603,-0.001061115578047572,0.956033228279639,0.001061115578047572
optimizer_beat_density_per_s,active_note_count,2880,-0.02583478390457996,0.1657256983674459,0.0004625150741679419,0.9802062038953342,0.0004625150741679419
optimizer_peak_coverage_70ms,mtb_ioi_mean_s,2710,-0.09375092420025022,1.0136352782134866e-06,-0.08980628049101826,2.8351935627082992e-06,0.08980628049101826
optimizer_peak_coverage_70ms,mean_midi_ioi_s,2710,-0.09372459523357252,1.0207594301069955e-06,-0.08962165151369564,2.9719872271629205e-06,0.08962165151369564
optimizer_peak_coverage_70ms,mtb_active_note_count,2777,0.10940843008726477,7.457348216722662e-09,0.07129439926419172,0.00016983696271973662,0.07129439926419172
optimizer_peak_coverage_70ms,mtb_pitch_std,2771,0.11525780787236034,1.1667009420911076e-09,0.06991205435422597,0.00023047150548499164,0.06991205435422597
optimizer_peak_coverage_70ms,std_pitch,2710,0.11468829203054183,2.13202176531393e-09,0.06903355901182126,0.00032270308270485916,0.06903355901182126
optimizer_peak_coverage_70ms,active_note_count,2777,0.10874493075658852,9.190877435816426e-09,0.06818205540801871,0.00032367753441609544,0.06818205540801871
optimizer_peak_coverage_70ms,mtb_duration_std_s,2771,0.0006140112119040596,0.9742271095742255,-0.06053933344099544,0.0014311463416884977,0.06053933344099544
optimizer_peak_coverage_70ms,n_note_onsets,2777,0.0950235077659771,5.260006287700396e-07,0.05849633010254503,0.0020434154805284107,0.05849633010254503
optimizer_peak_coverage_70ms,note_onset_density_per_s,2777,0.0950235077659771,5.260006287700396e-07,0.05849633010254503,0.0020434154805284107,0.05849633010254503
optimizer_peak_coverage_70ms,mtb_n_note_onsets,2777,0.09513846319174853,5.095699464072215e-07,0.05819985828176725,0.0021535791483595955,0.05819985828176725
optimizer_peak_coverage_70ms,mtb_note_onset_density_per_s,2777,0.09513846319174853,5.095699464072215e-07,0.05819985828176725,0.0021535791483595955,0.05819985828176725
optimizer_peak_coverage_70ms,spectral_rolloff_hz_std,2777,0.003192912671997345,0.8664397956752502,0.05704316689574233,0.002637415283660979,0.05704316689574233
optimizer_peak_coverage_70ms,mean_velocity,2771,-0.06336665950126846,0.0008453920579378855,-0.054386547726637216,0.004186564370398245,0.054386547726637216
optimizer_peak_coverage_70ms,mir_brightness,2777,-0.06180133678089446,0.0011203879941202436,-0.0541678399589416,0.0042995203876335,0.0541678399589416
optimizer_peak_coverage_70ms,spectral_centroid_hz_mean,2777,-0.04627019578047277,0.01474753193127958,-0.04784890968354637,0.01167510593502482,0.04784890968354637
optimizer_peak_coverage_70ms,mir_centroid,2777,-0.030612771050509465,0.10677482063329151,-0.04724100505321824,0.012783649695293465,0.04724100505321824
optimizer_peak_coverage_70ms,spectral_centroid_hz_std,2777,-0.0025612507494581563,0.892682778387929,0.03542369113679928,0.06197474570122897,0.03542369113679928
optimizer_peak_coverage_70ms,zero_crossing_rate_mean,2777,-0.024655377870473588,0.19398406654632472,-0.03454673409837139,0.06872223438437816,0.03454673409837139
optimizer_peak_coverage_70ms,onset_strength_std,2777,-0.003934511430038565,0.8358182275500969,-0.03253235621828794,0.08652000426298039,0.03253235621828794
optimizer_peak_coverage_70ms,zero_crossing_rate_std,2777,-0.049551866827967014,0.009009965775094109,-0.029938447018327784,0.11472259627738102,0.029938447018327784
optimizer_peak_coverage_70ms,mtb_ioi_cv,2613,0.07015843538523148,0.0003319085699271228,0.028572419940985663,0.1442487840573521,0.028572419940985663
optimizer_peak_coverage_70ms,cv_midi_ioi,2613,0.07001744981355668,0.0003412329115828057,0.028366257063315914,0.14716720707704473,0.028366257063315914
optimizer_peak_coverage_70ms,mir_rms,2777,0.04633589953107816,0.01460668532429329,0.024143868131818316,0.2033987040308821,0.024143868131818316
optimizer_peak_coverage_70ms,spectral_rolloff_hz_mean,2777,-0.02894289193537248,0.1272981335538534,-0.023577284946524616,0.2142102521883205,0.023577284946524616
optimizer_peak_coverage_70ms,onset_strength_mean,2777,0.01091132216409305,0.5654570794902362,-0.023183869772805413,0.22195722058083153,0.023183869772805413
