emotion_term,target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_23,24,0.25134167356335313,0.23612746549782707,0.2478260869565217,0.24296488702038951,0.4834755832627953,0.2478260869565217
happy,emotion_rating_mean__happy,spectral_skewness_Mean,24,-0.2964775647703906,0.15949757942867487,-0.23913043478260865,0.260427936802927,0.5069596302895969,0.23913043478260865
happy,emotion_rating_mean__happy,spectral_flatness_Mean,24,0.2945630115658177,0.16233820186086187,0.23913043478260865,0.260427936802927,0.5069596302895969,0.23913043478260865
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_1,24,-0.2557631004204474,0.2277096309575367,-0.23652173913043475,0.265820294159618,0.5069596302895969,0.23652173913043475
happy,emotion_rating_mean__happy,spectral_kurtosis_Mean,24,-0.27674880040970995,0.19048192219480864,-0.23565217391304347,0.26763351040669076,0.5069596302895969,0.23565217391304347
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_24,24,0.320453035779915,0.12684240422130064,0.23565217391304347,0.26763351040669076,0.5069596302895969,0.23565217391304347
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_28,24,0.16492380749739083,0.44122700429037576,0.23217391304347823,0.2749652411831776,0.5158871667912952,0.23217391304347823
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_11,24,0.21171541408070543,0.3206426215140137,0.2295652173913043,0.28054687940936796,0.5213937287136367,0.2295652173913043
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_1,24,-0.265985630315813,0.2090161628519621,-0.2252173913043478,0.2900074275938714,0.528995029962895,0.2252173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_31,24,0.2808637743783362,0.1837030818086421,0.2252173913043478,0.2900074275938714,0.528995029962895,0.2252173913043478
happy,emotion_rating_mean__happy,simple_brightness_Mean,24,0.20594609834254018,0.33431011747805106,0.21304347826086956,0.31754525245129106,0.5739120617697645,0.21304347826086956
happy,emotion_rating_mean__happy,spectral_mfcc_Std_3,24,0.20952923215585145,0.325781154141344,0.21043478260869564,0.3236466869695018,0.5780373495456763,0.21043478260869564
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_8,24,0.22667284887185085,0.28681849545574634,0.20956521739130432,0.32569617157142167,0.5780373495456763,0.20956521739130432
happy,emotion_rating_mean__happy,spectral_mfcc_Std_6,24,0.19210576181501,0.36849360011073784,0.2008695652173913,0.3466205027349787,0.6096807057034893,0.2008695652173913
happy,emotion_rating_mean__happy,pitch_max,24,0.24177208789583665,0.2550396895032604,0.19763344214913778,0.35460607394675686,0.616135210157193,0.19763344214913778
happy,emotion_rating_mean__happy,beta_score,24,-0.1920713459758628,0.36858103788345936,-0.196854085364461,0.35654524851736036,0.616135210157193,0.196854085364461
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_13,24,0.3172240450688045,0.1309322417732105,0.19130434782608693,0.3705328066699431,0.6347388079476417,0.19130434782608693
happy,emotion_rating_mean__happy,spectral_spectentropy_Std,24,0.19541513503495733,0.3601418920184265,0.1869565217391304,0.3817089686350579,0.6393935994515001,0.1869565217391304
happy,emotion_rating_mean__happy,spectral_mfcc_Std_12,24,-0.11955049005408053,0.5779293386767279,-0.1869565217391304,0.3817089686350579,0.6393935994515001,0.1869565217391304
happy,emotion_rating_mean__happy,tonal_keyclarity_Std,24,-0.2592172413189675,0.2212734635793993,-0.18608695652173912,0.38396703397174825,0.6393935994515001,0.18608695652173912
happy,emotion_rating_mean__happy,beta_perf,24,-0.23677936318473253,0.2652846106685102,-0.18521739130434778,0.3862326819021752,0.6393935994515001,0.18521739130434778
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_39,24,-0.05481797613559536,0.7991812563435983,-0.17913043478260868,0.40230343183605966,0.6587765671748707,0.17913043478260868
happy,emotion_rating_mean__happy,spectral_mfcc_Std_1,24,0.15435591425267634,0.47143140287833296,0.1782608695652174,0.4046292620718749,0.6587765671748707,0.1782608695652174
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_36,24,-0.009683936222019518,0.9641792967560339,-0.17391304347826084,0.41636999529355606,0.6723351563346767,0.17391304347826084
