target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
optimizer_peak_coverage_70ms,cv_midi_ioi,2613,0.0700174498135566,0.0003412329115828,0.0283662570633159,0.1471672070770447,0.0283662570633159,0.18684464035762047
optimizer_peak_coverage_70ms,mir_rms,2777,0.0463358995310781,0.0146066853242932,0.0241438681318183,0.2033987040308821,0.0241438681318183,0.25514538674570225
optimizer_peak_coverage_70ms,spectral_rolloff_hz_mean,2777,-0.0289428919353724,0.1272981335538534,-0.0235772849465246,0.2142102521883205,0.0235772849465246,0.266732958253726
optimizer_peak_coverage_70ms,onset_strength_mean,2777,0.010911322164093,0.5654570794902362,-0.0231838697728054,0.2219572205808315,0.0231838697728054,0.27505703411691557
optimizer_peak_coverage_70ms,rms_mean,2777,0.0476692828470083,0.0119934394522683,0.0207980538726265,0.2732427973919295,0.0207980538726265,0.3338202100212724
optimizer_peak_coverage_70ms,mean_note_duration_s,2771,0.0148624635433783,0.434182506436267,-0.0196816727633411,0.3003506205880457,0.0196816727633411,0.36521507386058133
optimizer_peak_coverage_70ms,mtb_duration_mean_s,2771,0.0148586078766006,0.434301756587124,-0.0194482845371976,0.3061196183357116,0.0194482845371976,0.3704905661165855
optimizer_peak_coverage_70ms,approx_polyphony,2771,-0.010537732338568,0.5792542311127059,-0.0192942683150657,0.3099666087365573,0.0192942683150657,0.373401635640783
optimizer_peak_coverage_70ms,mtb_approx_polyphony,2777,-0.0099595192144426,0.5998501781398028,-0.0187133733772221,0.3242383231850432,0.0187133733772221,0.38878576715243607
optimizer_peak_coverage_70ms,mean_pitch,2771,-0.0085933763538068,0.6511522385171359,-0.0155768021050798,0.4124173034299222,0.0155768021050798,0.4833306859201351
optimizer_peak_coverage_70ms,mtb_pitch_mean,2771,-0.0086070345902562,0.6506346143074365,-0.0154878981188366,0.4150903677055856,0.0154878981188366,0.4842720956565166
optimizer_peak_coverage_70ms,spectral_bandwidth_hz_std,2777,-0.0345660169084843,0.0685676303914984,-0.0117986498532755,0.5342719524122327,0.0117986498532755,0.5990321890682608
optimizer_peak_coverage_70ms,spectral_bandwidth_hz_mean,2777,-0.0362947098901455,0.0558248685066811,-0.0083704941054331,0.659277329333796,0.0083704941054331,0.7174488583926604
optimizer_peak_coverage_70ms,mtb_ioi_std_s,2710,0.0436314254992528,0.0231237615590259,0.0063337402101424,0.741724224977118,0.0063337402101424,0.8004440594544732
optimizer_peak_coverage_70ms,rms_std,2777,0.001898031479632,0.9203633036122488,-0.0044025793531385,0.8166153044031557,0.0044025793531385,0.8426428838263638
optimizer_peak_coverage_70ms,mir_roughness,2777,0.054720212650271,0.0039207612002756,-0.0030219768527245,0.8735282177684648,0.0030219768527245,0.8942443019843177
optimizer_peak_density_per_s,mtb_pitch_std,2874,0.1113087399801448,2.187517155254231e-09,0.1147653980482965,6.817838704588105e-10,0.1147653980482965,2.559159745635245e-09
optimizer_peak_density_per_s,rms_mean,2880,0.1119257446074911,1.7132892821711194e-09,0.1128689845551271,1.2478336205559181e-09,0.1128689845551271,4.4887348294997616e-09
optimizer_peak_density_per_s,mir_rms,2880,0.1103775109115543,2.866578554471919e-09,0.111526674189952,1.9576669359818332e-09,0.111526674189952,6.851834275936416e-09
optimizer_peak_density_per_s,std_pitch,2809,0.1066328775057969,1.4686566896167171e-08,0.1098174251836418,5.366512148757824e-09,0.1098174251836418,1.8288508506951004e-08
optimizer_peak_density_per_s,spectral_bandwidth_hz_mean,2880,-0.1227764324945716,3.816309027500624e-11,-0.10660878328549,9.745811489116567e-09,0.10660878328549,3.278136591793755e-08
optimizer_peak_density_per_s,mtb_active_note_count,2880,0.122971499149342,3.552753645844858e-11,0.1049354839068361,1.6559101870635483e-08,0.1049354839068361,5.498471005762295e-08
optimizer_peak_density_per_s,active_note_count,2880,0.1222446434717221,4.635765816989265e-11,0.1032704827479251,2.7836607953040762e-08,0.1032704827479251,9.126179063085516e-08
optimizer_peak_density_per_s,mtb_duration_std_s,2874,0.0346756587089888,0.0630693986523499,0.086744425904381,3.2069475176181397e-06,0.086744425904381,9.658132640268584e-06
optimizer_peak_density_per_s,mean_midi_ioi_s,2809,-0.1001312980124892,1.0493357703460249e-07,-0.0822387306219309,1.2764344268433157e-05,0.0822387306219309,3.7567785971865765e-05
optimizer_peak_density_per_s,mtb_ioi_mean_s,2809,-0.1004853333180471,9.456764654420005e-08,-0.0819483755568592,1.369804848599936e-05,0.0819483755568592,3.98628602008296e-05
optimizer_peak_density_per_s,onset_strength_mean,2880,0.0822605758742702,9.863610756854747e-06,0.0796711258170442,1.864314263315732e-05,0.0796711258170442,5.365082157764162e-05
optimizer_peak_density_per_s,mean_pitch,2874,0.0506581530772532,0.006600987521234,0.0792562265933994,2.102230732952574e-05,0.0792562265933994,5.983272086095787e-05
optimizer_peak_density_per_s,mtb_pitch_mean,2874,0.0504157491293768,0.0068651328555547,0.0790741854865693,2.1962353216834813e-05,0.0790741854865693,6.182879873000236e-05
optimizer_peak_density_per_s,mir_roughness,2880,0.0816099616313904,1.1595134309794694e-05,0.0754932112712852,5.0044282418853234e-05,0.0754932112712852,0.00013501530360919778
optimizer_peak_density_per_s,rms_std,2880,0.0789828309335882,2.201058248541702e-05,0.074323687917473,6.54027501492349e-05,0.074323687917473,0.00017463208545001897
optimizer_peak_density_per_s,n_note_onsets,2880,0.0935787147413894,4.883788789598694e-07,0.0732476913641407,8.338294293267898e-05,0.0732476913641407,0.00021814325474306924
optimizer_peak_density_per_s,note_onset_density_per_s,2880,0.0935787147413894,4.883788789598694e-07,0.0732476913641407,8.338294293267898e-05,0.0732476913641407,0.00021814325474306924
optimizer_peak_density_per_s,mtb_n_note_onsets,2880,0.0934545549152412,5.057494184930065e-07,0.0721990608933821,0.0001053240311195,0.0721990608933821,0.000267440431960299
optimizer_peak_density_per_s,mtb_note_onset_density_per_s,2880,0.0934545549152412,5.057494184930065e-07,0.0721990608933821,0.0001053240311195,0.0721990608933821,0.000267440431960299
optimizer_peak_density_per_s,onset_strength_std,2880,0.0686362323062724,0.0002276675946324,0.0671289631654343,0.0003121275855484,0.0671289631654343,0.00074166096015629
optimizer_peak_density_per_s,spectral_bandwidth_hz_std,2880,-0.0978742336669818,1.4184561971626157e-07,-0.066847726413646,0.0003308252668863,0.066847726413646,0.0007650334296745687
optimizer_peak_density_per_s,mtb_duration_mean_s,2874,0.0257059971693049,0.1682900742661762,0.0625590989505711,0.0007919227243559,0.0625590989505711,0.0017991928562120887
optimizer_peak_density_per_s,mean_note_duration_s,2874,0.0254869025073304,0.171947532070644,0.0619185087593503,0.0008963911396808,0.0619185087593503,0.0020188287406724104
optimizer_peak_density_per_s,cv_midi_ioi,2702,0.0638120474638159,0.0009038995900423,0.0616616807689977,0.0013422497331718,0.0616616807689977,0.0029517952557992794
optimizer_peak_density_per_s,mtb_ioi_cv,2702,0.0642948829072229,0.0008257647242187,0.0616510624451738,0.001344833359785,0.0616510624451738,0.0029517952557992794
optimizer_peak_density_per_s,mtb_ioi_std_s,2809,0.0547465473457997,0.0037025351945772,0.0562870098443205,0.0028427469753175,0.0562870098443205,0.0055778141409638824
optimizer_peak_density_per_s,spectral_centroid_hz_std,2880,-0.0917460601511013,8.144317285644565e-07,-0.0500870631101959,0.0071779333336738,0.0500870631101959,0.012311819426632543
