trial_row,stim_name,alignment_offset_s,usable,n_taps,mean_ioi_s,perceived_tempo_bpm,sd_ioi_s,trial_cv_ioi_pct,median_ioi_s,first_tap_s,last_tap_s,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
159,track14,0.988395833333333,True,132,0.5070853573907009,118.32327462331156,0.048719387677078,9.60772914599081,0.499090909090917,2.6934223484848485,69.12160416666667,wtc1p17,wtc1p17,1,-0.9336,-0.9849
160,track1,1.06510416666667,True,139,0.3407015810276679,176.1071956843296,0.0673661533505996,19.772773917691016,0.3303409090909115,2.5921685606060576,49.60898674242424,wtc1p15,wtc1p15,2,-0.2186,-0.2511
161,track20,1.0476875,True,252,0.4959371604491127,120.98306960031988,0.1357716157632589,27.376778066057067,0.4643181818181858,3.945267045454544,128.42549431818182,wtc2p24,wtc2p24,1,-0.44,-0.3163
162,track23,0.974604166666667,True,205,0.3401270053475936,176.40469311950943,0.1108274335147656,32.58413233065844,0.3640909090909101,2.881077651515151,72.26698674242425,wtc1p03,wtc1p03,3,-1.1204,-1.2469
163,track4,1.97366666666667,True,199,0.5538429752066115,108.33395508468254,0.1879349079024085,33.932886452572454,0.5195454545454581,3.8763333333333296,113.53724242424242,wtc2f06,wtc2f06,1,-0.9994,-0.9258
164,track16,1.222125,True,204,0.483654276757725,124.05555555555556,0.2500180373264168,51.69354419906378,0.4663636363636314,4.889693181818181,103.07151136363636,wtc1f05,wtc1f05,3,-0.5387,-0.6812
165,track6,0.986625,True,238,0.6269188722669735,95.70616335577309,0.17412474255615,27.774685092268037,0.6034090909090821,3.059284090909091,151.6390568181818,wtc1p04,wtc1p04,2,-0.2648,-0.5101
166,track11,1.08329166666667,True,130,0.3629016913319239,165.33403242015115,0.0703416406075881,19.38311181450266,0.3395454545454512,2.547390151515148,49.36170833333333,wtc1p15,wtc1p15,3,-0.2187,-0.2511
167,track17,1.99295833333333,True,274,0.4093981018981019,146.55661499606524,0.2623871735912134,64.09095996652201,0.3763636363636351,2.625678030303034,114.39135984848484,wtc2f07,wtc2f07,2,-0.7004,-0.9718
168,track2,0.9949583333333328,True,174,0.273298738833421,219.53998125315445,0.1341525497205205,49.086413751176565,0.2311363636363737,2.3534507575757577,49.63413257575758,wtc1p15,wtc1p15,3,-0.3972,-0.2511
169,track19,1.03791666666667,True,195,0.3374683692596064,177.79444079940845,0.251445333456832,74.50930408929707,0.2290909090909032,2.750265151515148,68.21912878787879,wtc1p03,wtc1p03,2,-1.3369,-1.2469
170,track12,0.9890625,True,337,0.4585531655844156,130.84633255891137,0.6554154722155286,142.93118473628166,0.3078409090909044,2.154801136363637,156.22866477272729,wtc1p04,wtc1p04,2,-0.3545,-0.5101
171,track1,1.06510416666667,True,223,0.2356234643734644,254.64356938959057,0.1593890242976043,67.64565011444358,0.2025000000000005,2.2751231060606023,54.5835321969697,wtc1p15,wtc1p15,2,-0.2186,-0.2511
172,track9,1.972,True,326,0.4508874125874125,133.0709137691173,0.1609056331361717,35.6864327200479,0.3886363636363796,2.918681818181818,149.4570909090909,wtc1f03,wtc1p03,3,-0.6237,-0.6974
173,track5,0.9955208333333329,True,158,0.9569991314418066,62.69598166678011,0.1489668180524689,15.566034822626936,0.9634090909090922,2.8049337121212123,153.05379734848484,wtc2p01,wtc2p01,1,-0.3205,-0.1693
174,track10,0.9642708333333329,True,221,0.3692696280991736,162.48289984977046,0.1050261466072228,28.441588101314487,0.341590909090911,2.965047348484849,84.20436553030304,wtc1p03,wtc1p03,3,-1.2481,-1.2469
175,track21,1.95889583333333,True,147,0.9307378580323784,64.46498278993688,0.1855633815377222,19.937233662119596,0.9521590909090918,2.377467803030306,138.26519507575756,wtc1f05,wtc1f05,3,-0.539,-0.6812
176,track22,2.03095833333333,True,87,1.0280073995771672,58.3653386392732,0.2165954659289642,21.0694461944586,1.0534090909090883,2.358587121212124,90.76722348484849,wtc2f07,wtc2f07,2,-0.8852,-0.9718
177,track19,1.03791666666667,True,195,0.351175023430178,170.8549754305902,0.0712684240731362,20.29427473998762,0.3579545454545423,2.5804924242424216,70.70844696969695,wtc1p03,wtc1p03,2,-1.3369,-1.2469
178,track16,1.222125,True,316,0.3463181818181817,173.25108281926765,0.2383804037171444,68.83277177814908,0.269999999999996,-0.0868977272727269,109.00332954545452,wtc1f05,wtc1f05,3,-0.5387,-0.6812
179,track3,1.98908333333333,True,623,0.2005433352820813,299.1872051773991,0.117634445027939,58.65786806750579,0.1738636363636345,-0.9479469696969663,123.79000757575758,wtc2f06,wtc2f06,1,-1.0934,-0.9258
180,track14,0.988395833333333,True,270,0.2730871916187901,219.71004807781551,0.1579340079236625,57.83281412338332,0.2413636363636371,-0.0679412878787875,73.39251325757576,wtc1p17,wtc1p17,1,-0.9336,-0.9849
181,track13,1.01952083333333,True,162,0.3172360248447205,189.13362701908957,0.1193272937554881,37.6146731172464,0.3293181818181807,1.557751893939397,52.6327518939394,wtc1p15,wtc1p15,2,-0.417,-0.2511
182,track6,0.986625,True,220,0.6878704856787048,87.22572235498589,0.3379740197083705,49.133380010468095,0.5870454545454464,5.542465909090908,156.18610227272725,wtc1p04,wtc1p04,2,-0.2648,-0.5101
183,track21,1.95889583333333,True,167,0.784813800657174,76.45125499801128,0.2918162865737013,37.182868895697965,0.6514772727272664,5.169513257575762,135.44860416666666,wtc1f05,wtc1f05,3,-0.539,-0.6812
184,track18,0.9896041666666668,True,133,1.061590909090909,56.5189466923571,0.1155495607814348,10.884565776885315,1.0452272727272651,2.557214015151515,142.6872140151515,wtc2p01,wtc2p01,1,-0.2781,-0.1693
185,track9,1.972,True,215,0.6612553101104502,90.73651142397348,0.1016326169458189,15.369648514254369,0.6504545454545472,4.080500000000001,145.58913636363636,wtc1f03,wtc1p03,3,-0.6237,-0.6974
186,track23,0.974604166666667,True,103,0.6688435828877005,89.70707282703205,0.0582050462653287,8.702340540374356,0.6627272727272775,3.2860776515151513,71.5081231060606,wtc1p03,wtc1p03,3,-1.1204,-1.2469
187,track11,1.08329166666667,True,68,0.6885549525101765,87.13901451331617,0.1956530388312153,28.41502165047948,0.6463636363636382,3.3205719696969656,49.45375378787879,wtc1p15,wtc1p15,3,-0.2187,-0.2511
188,track4,1.97366666666667,True,202,0.547123473541384,109.66445948962132,0.1467650474790476,26.82484933959727,0.5215909090909179,3.6676969696969657,113.63951515151516,wtc2f06,wtc2f06,1,-0.9994,-0.9258
189,track5,0.9955208333333329,True,132,1.129231436502429,53.13348358936777,0.4519321102527547,40.02121227270514,1.096363636363634,2.8499337121212127,150.7792518939394,wtc2p01,wtc2p01,1,-0.3205,-0.1693
190,track22,2.03095833333333,True,123,0.6738766766020866,89.03706283847102,0.2143835051766691,31.81346270324462,0.619772727272732,5.355178030303033,87.56813257575759,wtc2f07,wtc2f07,2,-0.8852,-0.9718
191,track8,1.97,True,205,0.6019451871657755,99.67684978512176,0.2301085650943191,38.22749479529393,0.5737500000000004,4.152045454545454,126.94886363636364,wtc1f03,wtc1p03,3,-0.6684,-0.6974
192,track20,1.0476875,True,255,0.4999928418038655,120.00171799166772,0.1527929567964258,30.5590288543296,0.468409090909109,2.955267045454545,129.95344886363637,wtc2p24,wtc2p24,1,-0.44,-0.3163
193,track12,0.9890625,True,234,0.6562748731954741,91.42510623308408,0.1220655976150666,18.599767048937267,0.6402272727272731,3.0609374999999996,155.97298295454544,wtc1p04,wtc1p04,2,-0.3545,-0.5101
194,track10,0.9642708333333329,True,161,0.5014176136363636,119.66073462172592,0.0372158961609448,7.422135790374217,0.5011363636363697,2.431183712121212,82.65800189393939,wtc1p03,wtc1p03,3,-1.2481,-1.2469
195,track15,0.99075,True,292,0.2358247422680412,254.4262295081967,0.1026135508054697,43.51263137980577,0.21681818181818,2.335159090909092,70.96015909090909,wtc1p03,wtc1p03,2,-1.0295,-1.2469
196,track24,1.09241666666667,True,113,0.6915827922077922,86.75750853843175,0.2748313219708276,39.739467937520935,0.5614772727272754,1.0389469696969664,78.49621969696969,wtc1p17,wtc1p17,1,-1.0328,-0.9849
197,track17,1.99295833333333,True,76,1.5313090909090907,39.1821614305051,0.3354142002465743,21.9037555669084,1.5054545454545405,0.3818143939393974,115.2299962121212,wtc2f07,wtc2f07,2,-0.7004,-0.9718
198,track2,0.9949583333333328,True,146,0.354103448275862,169.44200993280748,0.204640106430993,57.79105157755184,0.3068181818181799,0.9707234848484856,52.31572348484848,wtc1p15,wtc1p15,3,-0.3972,-0.2511
199,track7,1.050375,True,138,1.0692800265428004,56.112522922542745,0.3142464610346077,29.388602913553928,1.0206818181818136,0.9418977272727268,147.43326136363638,wtc2p24,wtc2p24,1,-0.5012,-0.3163
200,track12,0.9890625,True,81,1.910633522727273,31.403196524237107,0.5517287495253596,28.876743915694092,1.9472727272727184,1.1259375000000005,153.97661931818183,wtc1p04,wtc1p04,2,-0.3545,-0.5101
201,track19,1.03791666666667,True,307,0.2216377005347593,270.7120668335495,0.0764629061110175,34.499052249021986,0.2106818181818237,1.210037878787876,69.03117424242423,wtc1p03,wtc1p03,2,-1.3369,-1.2469
202,track14,0.988395833333333,True,135,0.5143097014925373,116.66122537816956,0.0902378947775489,17.545438967158645,0.5031818181818171,1.232967803030303,70.15046780303031,wtc1p17,wtc1p17,1,-0.9336,-0.9849
203,track5,0.9955208333333329,True,235,0.6459527972027972,92.8860440883933,0.2817705404877041,43.6209180775855,0.5440909090909116,0.7656155303030311,151.91857007575757,wtc2p01,wtc2p01,1,-0.3205,-0.1693
204,track18,0.9896041666666668,True,135,1.0730851424694707,55.91355021645638,0.163631710310312,15.248716419067126,1.0360227272727265,1.2726685606060604,145.06607765151514,wtc2p01,wtc2p01,1,-0.2781,-0.1693
205,track6,0.986625,True,69,2.236463903743316,26.828065456175743,0.6155936250964048,27.52531011415143,2.335909090909098,0.8256477272727275,152.9051931818182,wtc1p04,wtc1p04,2,-0.2648,-0.5101
206,track13,1.01952083333333,True,153,0.2990266148325359,200.65103580696936,0.1139935098599423,38.12152638111569,0.3119318181818222,3.2493428030303058,48.70138825757576,wtc1p15,wtc1p15,2,-0.417,-0.2511
207,track23,0.974604166666667,True,246,0.2802189239332097,214.11830135462597,0.1231478678699539,43.94702047293077,0.2250000000000014,2.9424412878787876,71.59607765151515,wtc1p03,wtc1p03,3,-1.1204,-1.2469
208,track24,1.09241666666667,True,217,0.3287594696969698,182.50424863899525,0.1520964060928078,46.26373385776565,0.3068181818181763,2.540310606060603,73.55235606060607,wtc1p17,wtc1p17,1,-1.0328,-0.9849
209,track2,0.9949583333333328,True,183,0.244488011988012,245.41080567558456,0.085655167892184,35.03450627116389,0.268977272727275,2.519132575757576,47.01595075757576,wtc1p15,wtc1p15,3,-0.3972,-0.2511
210,track15,0.99075,True,264,0.2584505703422053,232.15270881606537,0.1056438591133733,40.87584677158732,0.2290909090909103,2.576522727272727,70.54902272727273,wtc1p03,wtc1p03,2,-1.0295,-1.2469
211,track1,1.06510416666667,True,184,0.2662444113263785,225.3568429890848,0.1153963478762006,43.34226108308458,0.2618181818181853,2.3058049242424214,51.0285321969697,wtc1p15,wtc1p15,2,-0.2186,-0.2511
212,track17,1.99295833333333,True,288,0.3769052898321191,159.19118573985833,0.190003657605412,50.41151258185932,0.3579545454545467,3.292496212121216,111.4643143939394,wtc2f07,wtc2f07,2,-0.7004,-0.9718
213,track11,1.08329166666667,True,165,0.2735296563192905,219.3546425911571,0.0831936782152242,30.414865917907075,0.3006818181818183,3.5742083333333294,48.43307196969697,wtc1p15,wtc1p15,3,-0.2187,-0.2511
214,track22,2.03095833333333,True,147,0.5823100871731008,103.03788534950118,0.1454875648929162,24.984551718690685,0.6095454545454544,2.3176780303030338,87.33495075757575,wtc2f07,wtc2f07,2,-0.8852,-0.9718
215,track9,1.972,True,241,0.5953806818181818,100.7758596009047,0.1733498598259419,29.11580189275938,0.6422727272727267,2.6711818181818177,145.56254545454547,wtc1f03,wtc1p03,3,-0.6237,-0.6974
216,track7,1.050375,True,267,0.5334714627477787,112.47087087087084,0.2311496907018724,43.32934502462004,0.5072727272727278,2.655988636363636,144.55939772727274,wtc2p24,wtc2p24,1,-0.5012,-0.3163
217,track21,1.95889583333333,True,203,0.637321107110711,94.14406541783843,0.1471149958615813,23.08333965722957,0.6054545454545384,2.872467803030306,131.61133143939392,wtc1f05,wtc1f05,3,-0.539,-0.6812
218,track4,1.97366666666667,True,208,0.5414624505928853,110.81100810278124,0.0708752791937048,13.089601895034177,0.5277272727272759,2.604060606060602,114.68678787878788,wtc2f06,wtc2f06,1,-0.9994,-0.9258
219,track3,1.98908333333333,True,214,0.5412580025608195,110.85286446782465,0.047086218433797,8.69940365057349,0.5359090909090867,2.742053030303034,118.03000757575758,wtc2f06,wtc2f06,1,-1.0934,-0.9258
220,track10,0.9642708333333329,True,157,0.4992220279720279,120.1870042548721,0.0469737829286962,9.409397081197762,0.4919318181818184,2.580501893939394,80.45913825757576,wtc1p03,wtc1p03,3,-1.2481,-1.2469
221,track16,1.222125,True,207,0.4867387466902029,123.26941384468928,0.07416133396651,15.23637361331989,0.4765909090909019,2.406511363636364,102.67469318181816,wtc1f05,wtc1f05,3,-0.5387,-0.6812
222,track20,1.0476875,True,260,0.4881686556686557,122.90834182669232,0.0921516389273741,18.877008561959386,0.4684090909091054,2.482767045454545,128.91844886363637,wtc2p24,wtc2p24,1,-0.44,-0.3163
223,track8,1.97,True,217,0.5754450757575759,104.2671186663814,0.0443280837450116,7.703269280157363,0.5686363636363607,2.810227272727273,127.10636363636364,wtc1f03,wtc1p03,3,-0.6684,-0.6974
224,track7,1.050375,True,243,0.6063589406461307,98.95129102254934,0.2604941768362129,42.960391836332555,0.5134090909090858,2.3614431818181822,149.10030681818182,wtc2p24,wtc2p24,1,-0.5012,-0.3163
225,track15,0.99075,True,109,0.6540719696969696,91.7330244679311,0.093111543454113,14.23567248987164,0.6657954545454636,2.4251590909090917,73.0649318181818,wtc1p03,wtc1p03,2,-1.0295,-1.2469
226,track11,1.08329166666667,True,68,0.7439348710990503,80.65222149266796,0.3685153473685639,49.53596903236148,0.6749999999999998,2.2548901515151485,52.09852651515152,wtc1p15,wtc1p15,3,-0.2187,-0.2511
227,track12,0.9890625,True,115,1.3727153110047847,43.70899014456382,4.8255436938139304,351.53273625845867,0.6913636363636364,2.3695738636363632,158.85911931818185,wtc1p04,wtc1p04,2,-0.3545,-0.5101
228,track9,1.972,True,190,0.7651948051948052,78.41140529531567,0.7650185640626124,99.97696780858986,0.6545454545454561,2.0452727272727276,146.66709090909092,wtc1f03,wtc1p03,3,-0.6237,-0.6974
229,track14,0.988395833333333,True,92,0.7533341658341659,79.64592968322641,0.1268436537855801,16.837634550283045,0.7506818181818247,2.7343314393939395,71.28774053030304,wtc1p17,wtc1p17,1,-0.9336,-0.9849
230,track1,1.06510416666667,True,71,0.7250844155844155,82.74898578759303,0.1900509966305381,26.21087869849716,0.6606818181818159,2.2648958333333304,53.02080492424242,wtc1p15,wtc1p15,2,-0.2186,-0.2511
231,track10,0.9642708333333329,True,107,0.7502572898799316,79.97256515775032,0.0498574224096529,6.645376603755754,0.7455681818181787,4.049138257575757,83.5764109848485,wtc1p03,wtc1p03,3,-1.2481,-1.2469
232,track20,1.0476875,True,234,0.5471985953960203,109.64940426533188,0.4847811004375295,88.59326477011187,0.4724999999999966,3.9289034090909096,131.42617613636364,wtc2p24,wtc2p24,1,-0.44,-0.3163
233,track5,0.9955208333333329,True,142,1.0405851063829783,57.65986811838676,0.3577525210504008,34.37993863797749,1.0779545454545314,2.714933712121213,149.4374337121212,wtc2p01,wtc2p01,1,-0.3205,-0.1693
234,track19,1.03791666666667,True,106,0.645487012987013,92.95307077108797,0.0486627888453703,7.538926092437026,0.6402272727272731,2.287992424242421,70.06412878787879,wtc1p03,wtc1p03,2,-1.3369,-1.2469
235,track16,1.222125,True,190,0.547034632034632,109.68226961579552,0.0520090180038911,9.507445225259254,0.5502272727272768,3.627647727272727,107.01719318181816,wtc1f05,wtc1f05,3,-0.5387,-0.6812
236,track8,1.97,True,227,0.5757773531777957,104.20694678047272,0.080300987776156,13.946534599348812,0.5747727272727303,0.7484090909090908,130.8740909090909,wtc1f03,wtc1p03,3,-0.6684,-0.6974
237,track21,1.95889583333333,True,243,0.575169984973704,104.31698726897775,0.1479791309975437,25.727895207241936,0.5665909090909143,-0.2938958333333299,138.89724053030304,wtc1f05,wtc1f05,3,-0.539,-0.6812
238,track4,1.97366666666667,True,212,0.5513905644118914,108.81579024478866,0.1397912862400822,25.352498802583323,0.5359090909090902,1.211106060606057,117.55451515151512,wtc2f06,wtc2f06,1,-0.9994,-0.9258
239,track3,1.98908333333333,True,223,0.5368857493857494,111.75562038784966,0.0568892241555483,10.596150898144584,0.539999999999992,2.5661439393939434,121.7547803030303,wtc2f06,wtc2f06,1,-1.0934,-0.9258
240,track22,2.03095833333333,True,144,0.6178560076287348,97.11000501601266,0.0718641643962742,11.63121560832292,0.6156818181818124,3.784268939393943,92.13767803030302,wtc2f07,wtc2f07,2,-0.8852,-0.9718
241,track17,1.99295833333333,True,141,0.7940892857142858,75.55825406462928,0.1976172075436867,24.886018625214092,0.7619318181818269,4.063632575757579,115.23613257575758,wtc2f07,wtc2f07,2,-0.7004,-0.9718
242,track23,0.974604166666667,True,114,0.6373853580048271,94.13457533416636,0.0898788986871296,14.101186599025857,0.6463636363636382,2.422895833333333,74.44744128787879,wtc1p03,wtc1p03,3,-1.1204,-1.2469
243,track18,0.9896041666666668,True,270,0.5444026698208854,110.21253811951487,0.1627527702311019,29.895659821919946,0.5338636363636198,-0.0016496212121213,146.44266856060605,wtc2p01,wtc2p01,1,-0.2781,-0.1693
244,track6,0.986625,True,174,0.8829387808723066,67.95488124411357,0.1923162982231534,21.781385345103203,0.8386363636363683,1.4290568181818184,154.17746590909087,wtc1p04,wtc1p04,2,-0.2648,-0.5101
245,track13,1.01952083333333,True,138,0.3551028533510286,168.96513062002464,0.0881754477462967,24.83096007655363,0.3456818181818164,2.5272973484848515,51.176388257575766,wtc1p15,wtc1p15,2,-0.417,-0.2511
246,track24,1.09241666666667,True,229,0.3173415071770335,189.07076018432136,0.1321206637810458,41.63359056189912,0.2873863636363687,2.5484924242424207,74.90235606060607,wtc1p17,wtc1p17,1,-1.0328,-0.9849
247,track2,0.9949583333333328,True,231,0.2019930830039525,297.03987437444044,0.0661747646567116,32.76090630064631,0.1922727272727247,2.4577689393939397,48.91617803030303,wtc1p15,wtc1p15,3,-0.3972,-0.2511
248,track21,1.95889583333333,True,356,0.3706997439180536,161.85606001730477,0.2924651889800235,78.89543863420512,0.2475000000000022,2.8867859848484883,134.48519507575756,wtc1f05,wtc1f05,3,-0.539,-0.6812
249,track14,0.988395833333333,True,284,0.2318230003212335,258.81814969549583,0.1653591810571445,71.3299287939544,0.2045454545454603,2.425467803030303,68.0313768939394,wtc1p17,wtc1p17,1,-0.9336,-0.9849
250,track11,1.08329166666667,True,196,0.2450664335664336,244.83157128793388,0.0567894452599047,23.173081859254314,0.2250000000000014,2.860344696969694,50.64829924242424,wtc1p15,wtc1p15,3,-0.2187,-0.2511
251,track23,0.974604166666667,True,292,0.2424953139643861,247.42746166555548,0.1733574658444256,71.48899622443244,0.2045454545454532,2.3738049242424237,72.9399412878788,wtc1p03,wtc1p03,3,-1.1204,-1.2469
252,track4,1.97366666666667,True,350,0.3207026569419119,187.08918900808376,0.2235471486581103,69.70542457919234,0.2290909090909139,2.8474696969696938,114.77269696969697,wtc2f06,wtc2f06,1,-0.9994,-0.9258
253,track3,1.98908333333333,True,405,0.280085508550855,214.22029404675828,0.243802386989999,87.0456983838319,0.2168181818181906,4.300689393939396,117.45523484848484,wtc2f06,wtc2f06,1,-1.0934,-0.9258
254,track10,0.9642708333333329,True,103,0.7542312834224599,79.55119512908458,0.0945156508325963,12.53138830356049,0.7557954545454519,4.008229166666667,80.93982007575758,wtc1p03,wtc1p03,3,-1.2481,-1.2469
255,track19,1.03791666666667,True,102,0.6322074707470747,94.90555359793277,0.0405884191518917,6.420110648792035,0.6320454545454517,3.8507196969696937,67.70367424242424,wtc1p03,wtc1p03,2,-1.3369,-1.2469
256,track9,1.972,True,402,0.354623668102471,169.19344476089103,0.134545346335917,37.94031770520157,0.327272727272728,4.109136363636363,146.31322727272726,wtc1f03,wtc1p03,3,-0.6237,-0.6974
257,track20,1.0476875,True,259,0.4876427061310782,123.0409052480978,0.2082575035652734,42.706986272300334,0.4643181818181716,3.018676136363636,128.83049431818182,wtc2p24,wtc2p24,1,-0.44,-0.3163
258,track8,1.97,True,404,0.3056711030904579,196.28940843074744,0.0833312390039074,27.261732679797035,0.2884090909090915,3.5977272727272736,126.78318181818182,wtc1f03,wtc1p03,3,-0.6684,-0.6974
259,track1,1.06510416666667,True,96,0.5267583732057416,113.90421690850876,0.2473094519412496,46.94931576240088,0.5093181818181804,2.761941287878785,52.80398674242424,wtc1p15,wtc1p15,2,-0.2186,-0.2511
260,track2,0.9949583333333328,True,73,0.6112784090909091,98.15494725101082,0.0639505850880992,10.461777176656108,0.6054545454545437,2.960950757575758,46.97299621212122,wtc1p15,wtc1p15,3,-0.3972,-0.2511
261,track24,1.09241666666667,True,87,0.8258403805496831,72.65326498089586,0.0621678736843545,7.527831666813789,0.8181818181818228,2.861446969696966,73.8837196969697,wtc1p17,wtc1p17,1,-1.0328,-0.9849
262,track13,1.01952083333333,True,72,0.6411491677336748,93.58196659926608,0.0683655736734598,10.662974720082309,0.6422727272727284,2.7768428030303065,48.298433712121216,wtc1p15,wtc1p15,2,-0.417,-0.2511
263,track5,0.9955208333333329,True,156,0.9523372434017596,63.0028914816765,0.224163332307304,23.5382301658801,0.9224999999999994,1.3403882575757575,148.9526609848485,wtc2p01,wtc2p01,1,-0.3205,-0.1693
264,track17,1.99295833333333,True,66,1.6881293706293707,35.542299686208715,0.5573999595361782,33.018794011525756,1.679318181818175,-0.557049242424239,109.17135984848484,wtc2f07,wtc2f07,2,-0.7004,-0.9718
265,track12,0.9890625,True,107,1.4054202401372216,42.69185705916812,0.4536534860787242,32.27884963677702,1.5013636363636422,4.893664772727272,153.86821022727275,wtc1p04,wtc1p04,2,-0.3545,-0.5101
266,track6,0.986625,True,143,1.0216325224071705,58.729532081288895,0.3429048636942759,33.56440365527162,0.8642045454545482,3.867238636363636,148.93905681818185,wtc1p04,wtc1p04,2,-0.2648,-0.5101
267,track3,1.98908333333333,True,385,0.2960422585227273,202.6737679255807,0.1298898800832771,43.87545235313268,0.2802272727272736,3.605234848484853,117.28546212121212,wtc2f06,wtc2f06,1,-1.0934,-0.9258
268,track7,1.050375,True,215,0.6650403568394224,90.22008872536335,0.3510786473084594,52.79057784958293,0.5256818181818179,4.480534090909092,146.79917045454548,wtc2p24,wtc2p24,1,-0.5012,-0.3163
269,track15,0.99075,True,173,0.4214944503171247,142.35062870900697,0.2456198753659045,58.27357280294074,0.4223863636363667,0.1403863636363636,72.63743181818181,wtc1p03,wtc1p03,2,-1.0295,-1.2469
270,track22,2.03095833333333,True,96,0.9092368421052632,65.989406963619,0.3557219372813713,39.123132808578944,0.6586363636363473,3.170632575757578,89.54813257575758,wtc2f07,wtc2f07,2,-0.8852,-0.9718
271,track16,1.222125,True,152,0.6927453341360624,86.61191500456266,0.5384084785311755,77.72098230046345,0.4990909090909241,4.431511363636364,109.0360568181818,wtc1f05,wtc1f05,3,-0.5387,-0.6812
272,track21,1.95889583333333,True,125,1.0365505865102638,57.884295065618474,0.3640777705377254,35.12397516106373,1.1382954545454569,3.2201950757575797,131.7524678030303,wtc1f05,wtc1f05,3,-0.539,-0.6812
273,track14,0.988395833333333,True,114,0.6179082864038616,97.1017889227404,0.445244304969385,72.05669753364914,0.5052272727272715,3.04933143939394,72.8729678030303,wtc1p17,wtc1p17,1,-0.9336,-0.9849
274,track17,1.99295833333333,True,122,0.8663091660405711,69.25933875804111,0.3035156435657194,35.035487960138376,0.7568181818181827,5.43204166666667,110.25545075757576,wtc2f07,wtc2f07,2,-0.7004,-0.9718
275,track10,0.9642708333333329,True,259,0.3037737843551797,197.51539826704249,0.1358324296066994,44.7149940522454,0.2495454545454549,2.911865530303031,81.2855018939394,wtc1p03,wtc1p03,3,-1.2481,-1.2469
276,track2,0.9949583333333328,True,140,0.3161919555264879,189.7581483377546,0.0473505099044677,14.975241803867176,0.3170454545454504,2.8545871212121217,46.80526893939394,wtc1p15,wtc1p15,3,-0.3972,-0.2511
