target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
istc_mean_max_unique_per_sec,spectral_spectentropy_Mean,24,0.0485723041459701,0.8216801967361858,-0.0965217391304347,0.6536731719946907,0.98068309430311,0.0965217391304347
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_4,24,-0.2006945475246765,0.3470496378347342,-0.0947826086956521,0.6595430787691372,0.98068309430311,0.0947826086956521
istc_mean_max_unique_per_sec,spectral_spread_Mean,24,-0.0024065403928341,0.9910956401198572,-0.0939130434782608,0.6624853858393348,0.98068309430311,0.0939130434782608
istc_mean_max_unique_per_sec,dynamics_rms_Mean,24,0.1245934123111972,0.561871402989194,0.0939130434782608,0.6624853858393348,0.98068309430311,0.0939130434782608
istc_mean_max_unique_per_sec,spectral_mfcc_Std_13,24,0.1026131244848564,0.633272075191744,0.0930434782608695,0.6654325452454302,0.98068309430311,0.0930434782608695
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_31,24,-0.0550049181243139,0.7985101213895932,-0.0930434782608695,0.6654325452454302,0.98068309430311,0.0930434782608695
istc_mean_max_unique_per_sec,dynamics_rms_Std,24,-0.1194737208256751,0.578175334051235,-0.0913043478260869,0.6713412695646411,0.98068309430311,0.0913043478260869
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_32,24,-0.0878297100944816,0.6832028620490915,-0.0913043478260869,0.6713412695646411,0.98068309430311,0.0913043478260869
istc_mean_max_unique_per_sec,n_participants,24,0.070308003742061,0.7440805810864091,0.0900796975736021,0.6755134292477184,0.98068309430311,0.0900796975736021
istc_mean_max_unique_per_sec,n_trials,24,0.070308003742061,0.7440805810864091,0.0900796975736021,0.6755134292477184,0.98068309430311,0.0900796975736021
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_25,24,-0.0277257832113187,0.8976731029106109,-0.088695652173913,0.6802397967489956,0.98068309430311,0.088695652173913
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_36,24,-0.1101792439115041,0.6082898380087229,-0.0878260869565217,0.6832152692148052,0.98068309430311,0.0878260869565217
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_20,24,0.1140918620643057,0.5955335305891132,0.0860869565217391,0.6891799258775776,0.98068309430311,0.0860869565217391
istc_mean_max_unique_per_sec,spectral_centroid_Mean,24,0.0736597802306438,0.7323065000718785,0.0826086956521739,0.7011629844471833,0.98068309430311,0.0826086956521739
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_29,24,-0.0600563637782861,0.7804289360902634,-0.0826086956521739,0.7011629844471833,0.98068309430311,0.0826086956521739
istc_mean_max_unique_per_sec,spectral_flatness_Std,24,0.0843757656968687,0.6950663489995932,-0.0817391304347825,0.7041697144360881,0.98068309430311,0.0817391304347825
istc_mean_max_unique_per_sec,ioi_std_s,24,-0.2003295885401595,0.3479455107498735,-0.0817391304347825,0.7041697144360881,0.98068309430311,0.0817391304347825
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_37,24,-0.0892711413389284,0.6782731313178267,-0.08,0.710196052195759,0.98068309430311,0.08
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_39,24,-0.1274507140299642,0.5528630457982958,-0.08,0.710196052195759,0.98068309430311,0.08
istc_mean_max_unique_per_sec,spectral_kurtosis_Std,24,-0.0735368072131964,0.7327374624371215,-0.077391304347826,0.7192671455433247,0.98068309430311,0.077391304347826
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_12,24,-0.0574602237602319,0.7897084158191351,-0.0756521739130434,0.725335122330957,0.98068309430311,0.0756521739130434
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_28,24,0.0065452033655064,0.9757853016346107,0.0756521739130434,0.725335122330957,0.98068309430311,0.0756521739130434
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_18,24,-0.003864158790019,0.985702790480666,-0.0747826086956521,0.7283751615575543,0.98068309430311,0.0747826086956521
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_19,24,0.0145575409542696,0.946173116957892,-0.0730434782608695,0.7344671341768291,0.98068309430311,0.0730434782608695
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_34,24,-0.0904496871794717,0.674251957882414,-0.0721739130434782,0.7375189840952583,0.98068309430311,0.0721739130434782
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_9,24,0.1509432512537173,0.4814063895609918,0.0713043478260869,0.7405746871767944,0.98068309430311,0.0713043478260869
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_23,24,-0.0343740898651386,0.8733104714506599,-0.0669565217391304,0.7559095203776366,0.98068309430311,0.0669565217391304
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_34,24,-0.0433975017275058,0.8404262134414314,-0.0626086956521739,0.7713343005112614,0.98068309430311,0.0626086956521739
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_38,24,-0.0721006859310866,0.7377761604638986,-0.0608695652173913,0.7775281884531549,0.98068309430311,0.0608695652173913
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_33,24,-0.0549460992103887,0.7987212705441801,-0.0608695652173913,0.7775281884531549,0.98068309430311,0.0608695652173913
istc_mean_max_unique_per_sec,duration_s,24,-0.0530446590557062,0.8055543897446682,-0.0591304347826086,0.783735252825447,0.98068309430311,0.0591304347826086
istc_mean_max_unique_per_sec,simple_lowenergy_Mean,24,-0.073511074606293,0.7328276529948536,0.0591304347826086,0.783735252825447,0.98068309430311,0.0591304347826086
