target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
optimizer_peak_to_grid_median_abs_error_ms,spectral_bandwidth_hz_mean,2777,-0.037546607877270925,0.04788250711092993,-0.06835664091300642,0.00031239104069013336,0.06835664091300642
optimizer_peak_to_grid_median_abs_error_ms,mean_note_duration_s,2771,0.0067713425805378405,0.7216243808382747,-0.06780546807572913,0.0003545360888122993,0.06780546807572913
optimizer_peak_to_grid_median_abs_error_ms,mtb_duration_mean_s,2771,0.0067546703929235,0.72228139179092,-0.06774400106782424,0.00035895598089541464,0.06774400106782424
optimizer_peak_to_grid_median_abs_error_ms,spectral_rolloff_hz_mean,2777,-0.06603290767758752,0.0004977087612150561,-0.06757406724150265,0.00036602967700483574,0.06757406724150265
optimizer_peak_to_grid_median_abs_error_ms,spectral_centroid_hz_mean,2777,-0.06277127275937128,0.0009341331934858521,-0.056688327904076165,0.002804632558797516,0.056688327904076165
optimizer_peak_to_grid_median_abs_error_ms,n_note_onsets,2777,-0.01086179876562398,0.5672230095909538,0.05651921479937401,0.002887683638199682,0.05651921479937401
optimizer_peak_to_grid_median_abs_error_ms,mtb_n_note_onsets,2777,-0.010942951294791541,0.5643306154367611,0.05603018738015475,0.0031406262832110263,0.05603018738015475
optimizer_peak_to_grid_median_abs_error_ms,mir_brightness,2777,-0.049236839149351466,0.009457668508040917,-0.055479396317101394,0.003449571266104885,0.055479396317101394
optimizer_peak_to_grid_median_abs_error_ms,spectral_rolloff_hz_std,2777,-0.042074809470421796,0.0266087264606493,-0.05265600770056002,0.005511640157108775,0.05265600770056002
optimizer_peak_to_grid_median_abs_error_ms,rms_std,2777,0.006520679426474006,0.731244296779192,0.05049234605393615,0.007783787883421382,0.05049234605393615
optimizer_peak_to_grid_median_abs_error_ms,mean_midi_ioi_s,2710,0.03930879862801587,0.04073956740492512,-0.049115941195551197,0.010551102241993836,0.049115941195551197
optimizer_peak_to_grid_median_abs_error_ms,mtb_ioi_mean_s,2710,0.03956876762562851,0.03942591367382674,-0.048490853711372024,0.011581655317017018,0.048490853711372024
optimizer_peak_to_grid_median_abs_error_ms,mtb_approx_polyphony,2777,0.04051555762041262,0.032763153932654304,-0.039203055282375616,0.03885141822772811,0.039203055282375616
optimizer_peak_to_grid_median_abs_error_ms,approx_polyphony,2771,0.04042234468268009,0.03335753198011273,-0.03821260725044738,0.04428853528861932,0.03821260725044738
optimizer_peak_to_grid_median_abs_error_ms,std_pitch,2710,-0.07655253784732421,6.630710795946109e-05,-0.029555259178375114,0.12399878648701398,0.029555259178375114
optimizer_peak_to_grid_median_abs_error_ms,zero_crossing_rate_mean,2777,-0.04923958986597839,0.009453675005548345,-0.028046871690825287,0.13950999867523878,0.028046871690825287
optimizer_peak_to_grid_median_abs_error_ms,mtb_pitch_std,2771,-0.07745540079893,4.473295713991013e-05,-0.026495266415214994,0.16321678387103375,0.026495266415214994
optimizer_peak_to_grid_median_abs_error_ms,zero_crossing_rate_std,2777,0.001324962268484449,0.9443604393639358,-0.020735505075106905,0.2746882805600565,0.020735505075106905
