trial_row,stim_name,mean_ioi_s,consensus_median_ioi_s,participant_ioi_to_consensus_ioi_ratio,perceived_tempo_bpm,cv_ioi_pct,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
63,track2,0.2563827885597549,0.3249999999999975,0.7888701186454057,234.02506984596533,10.756079600311232,wtc1p15,wtc1p15,3,-0.3972,-0.2511
64,track7,0.2660044945725915,0.504999999999999,0.5267415734110734,225.56009851038905,75.53862066017912,wtc2p24,wtc2p24,1,-0.5012,-0.3163
65,track16,0.4831860662701784,0.4799999999999969,1.0066376380628783,124.17576620773328,45.69401580479999,wtc1f05,wtc1f05,3,-0.5387,-0.6812
66,track15,0.5159039256198347,0.5899999999999999,0.8744134332539573,116.30072387588984,16.17247063279584,wtc1p03,wtc1p03,2,-1.0295,-1.2469
67,track3,0.296215909090909,0.5349999999999966,0.5536745964316092,202.5549545402233,87.80407988806176,wtc2f06,wtc2f06,1,-1.0934,-0.9258
68,track20,0.2573724489795919,0.4650000000000034,0.5534891375905161,233.1251858459708,47.965555542755226,wtc2p24,wtc2p24,1,-0.44,-0.3163
69,track21,0.6702712609970674,0.5899999999999999,1.1360529847407923,89.51599671862184,81.99587960417406,wtc1f05,wtc1f05,3,-0.539,-0.6812
70,track22,0.575208211143695,0.6099999999999994,0.9429642805634354,104.31005475513138,65.24926018979802,wtc2f07,wtc2f07,2,-0.8852,-0.9718
71,track8,0.5721899874319228,0.5650000000000013,1.0127256414724275,104.86027598855632,6.04237411861888,wtc1f03,wtc1p03,3,-0.6684,-0.6974
72,track18,0.2708754863813229,0.5200000000000031,0.5209143968871565,221.50398620986857,24.45646501206567,wtc2p01,wtc2p01,1,-0.2781,-0.1693
73,track6,0.5854026485325697,0.5750000000000028,1.0180915626653335,102.49355746920884,6.848562719324676,wtc1p04,wtc1p04,2,-0.2648,-0.5101
74,track4,0.578562834224599,0.5225000000000044,1.1072972903819982,103.70524418564348,24.419662479832706,wtc2f06,wtc2f06,1,-0.9994,-0.9258
75,track21,0.3780870659952292,0.5899999999999999,0.6408255355851343,158.69360630484277,86.20445294191929,wtc1f05,wtc1f05,3,-0.539,-0.6812
76,track7,0.5130620282244831,0.504999999999999,1.0159644123257112,116.9449241988102,9.129547199666,wtc2p24,wtc2p24,1,-0.5012,-0.3163
77,track23,0.748575,0.6450000000000014,1.1605813953488349,80.15228934976456,39.9373324771382,wtc1p03,wtc1p03,3,-1.1204,-1.2469
78,track15,0.2284504132231404,0.5899999999999999,0.3872040902087127,262.6390521841368,59.66047494835143,wtc1p03,wtc1p03,2,-1.0295,-1.2469
79,track19,0.4075663466967815,0.6349999999999989,0.6418367664516256,147.2152950955943,39.76025000430375,wtc1p03,wtc1p03,2,-1.3369,-1.2469
80,track16,0.3347113636363636,0.4799999999999969,0.6973153409090954,179.2589272982828,77.62741616420145,wtc1f05,wtc1f05,3,-0.5387,-0.6812
81,track1,0.6831818181818182,0.3999999999999986,1.7079545454545515,87.82435129740519,17.404755307711717,wtc1p15,wtc1p15,2,-0.2186,-0.2511
82,track5,0.3747942338990933,0.5399999999999991,0.6940633961094331,160.0878417359909,35.9959441366309,wtc2p01,wtc2p01,1,-0.3205,-0.1693
83,track3,0.265654609475032,0.5349999999999966,0.4965506719159508,225.85717642380752,44.47816019695765,wtc2f06,wtc2f06,1,-1.0934,-0.9258
84,track12,2.7863474025974027,0.625,4.458155844155844,21.533567545837485,67.46968519056335,wtc1p04,wtc1p04,2,-0.3545,-0.5101
85,track17,1.5491838842975203,0.3999999999999986,3.872959710743815,38.73006981815272,18.61125369076582,wtc2f07,wtc2f07,2,-0.7004,-0.9718
86,track11,1.285284090909091,0.3500000000000014,3.6722402597402457,46.68228637107112,6.0860227475841215,wtc1p15,wtc1p15,3,-0.2187,-0.2511
87,track9,0.6911375057103699,0.3975000000000008,1.738710706189606,86.81340471941306,28.057141880502375,wtc1f03,wtc1p03,3,-0.6237,-0.6974
88,track6,1.1160511363636365,0.5750000000000028,1.9409584980237056,53.76097747231768,26.37254409271616,wtc1p04,wtc1p04,2,-0.2648,-0.5101
89,track10,0.763538961038961,0.5049999999999883,1.511958338691047,78.58145171578008,19.145685754300704,wtc1p03,wtc1p03,3,-1.2481,-1.2469
90,track14,0.4999304613297151,0.5050000000000008,0.9899613095637908,120.01669160229204,43.004729239217845,wtc1p17,wtc1p17,1,-0.9336,-0.9849
91,track24,1.2052272727272728,0.5450000000000017,2.211426188490402,49.7831416179521,65.16324154853581,wtc1p17,wtc1p17,1,-1.0328,-0.9849
92,track13,1.1812223587223587,0.3500000000000014,3.374921024921011,50.794839394081215,23.39525022321217,wtc1p15,wtc1p15,2,-0.417,-0.2511
93,track20,1.0482870022539443,0.4650000000000034,2.254380650008466,57.23623384721237,56.224537580528064,wtc2p24,wtc2p24,1,-0.44,-0.3163
94,track22,1.343171328671329,0.6099999999999994,2.2019202109366067,44.670399612648275,54.06933348625782,wtc2f07,wtc2f07,2,-0.8852,-0.9718
95,track8,1.1735313036020585,0.5650000000000013,2.0770465550478865,51.12773712625722,26.70914412906234,wtc1f03,wtc1p03,3,-0.6684,-0.6974
