trial_row,stim_name,alignment_offset_s,usable,n_taps,taps_s,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
162,track23,0.974604166666667,True,205,"[2.8811, 3.3065, 3.7524, 4.1656, 4.5584, 5.0329, 5.4031, 5.8756, 6.4095, 6.7736, 7.2277, 7.7288, 8.1645, 8.6165, 9.0584, 9.494, 9.9645, 10.3961, 10.8052, 11.2449, 11.6827, 12.1306, 12.5684, 13.002, 13.4561, 13.9143, 14.397, 14.8224, 15.254, 15.6877, 16.1397, 16.5672, 17.0295, 17.4959, 17.9356, 18.3611, 18.8152, 19.257, 19.7029, 20.1243, 20.5415, 20.9915, 21.4436, 21.9038, 22.3477, 22.8263, 23.2538, 23.6731, 24.1129, 24.5956, 25.1049, 25.6081, 26.0131, 26.4386, 26.8865, 27.3468, 27.8152, 28.2386, 28.6804, 29.1161, 29.5743, 30.1224, 30.5643, 30.9856, 31.4459, 31.8795, 32.3029, 32.7836, 33.2377, 33.6836, 34.1499, 34.6122, 34.9947, 35.4611, 35.9622, 36.4143, 36.8315, 37.2795, 37.7029, 38.2224, 38.6868, 39.1695, 39.5786, 40.004, 40.4315, 40.9184, 41.2886, 41.712, 42.1886, 42.612, 42.9454, 43.2399, 43.6265, 43.9763, 44.2893, 44.5449, 44.8252, 45.0359, 45.2854, 45.6495, 46.0197, 46.2222, 46.4513, 46.6743, 46.9259, 47.3268, 47.7215, 47.9588, 48.2124, 48.6379, 48.8445, 49.0613, 49.2761, 49.5134, 49.724, 49.9388, 50.1679, 50.3868, 50.6097, 50.8102, 51.0147, 51.2459, 51.4484, 51.7081, 51.9249, 52.1581, 52.4036, 52.6368, 52.9068, 53.1297, 53.4038, 53.6738, 54.0543, 54.3079, 54.5554, 54.7661, 55.0034, 55.2284, 55.4574, 55.7131, 55.9504, 56.1877, 56.4045, 56.6111, 56.8504, 57.0754, 57.2779, 57.5274, 57.7463, 57.9856, 58.182, 58.3886, 58.5972, 58.8345, 59.0268, 59.2334, 59.444, 59.6731, 59.9247, 60.1354, 60.3359, 60.5302, 60.7265, 60.9515, 61.1663, 61.377, 61.5979, 61.7963, 61.9988, 62.1993, 62.4059, 62.6084, 62.8436, 63.0338, 63.2486, 63.4552, 63.6863, 63.8786, 64.0995, 64.2959, 64.5372, 64.7274, 64.9238, 65.1161, 65.3186, 65.5149, 65.7563, 65.9895, 66.2881, 66.6379, 67.0695, 67.4356, 67.7629, 68.0943, 68.4052, 68.7468, 69.0618, 69.4054, 69.7265, 70.0313, 70.4118, 70.7779, 71.1747, 71.6084, 72.267]",wtc1p03,wtc1p03,3,-1.1204,-1.2469
163,track4,1.97366666666667,True,199,"[3.8763, 4.2445, 4.625, 5.1875, 5.7663, 6.2879, 6.8995, 7.4457, 7.9816, 8.5686, 9.8143, 10.3093, 10.8984, 11.3913, 11.9927, 12.9704, 13.5575, 14.0668, 14.5577, 15.0568, 15.5722, 16.0529, 16.6093, 17.1227, 17.6013, 18.1863, 18.6895, 19.2418, 19.7368, 20.2093, 20.7329, 21.2238, 21.7188, 22.805, 23.3368, 23.8011, 24.2634, 24.7297, 25.2677, 25.8097, 26.3804, 26.9225, 27.4318, 27.9841, 28.52, 29.1029, 29.6245, 30.1788, 30.7168, 31.8357, 32.4268, 32.9279, 33.4393, 33.9547, 34.4845, 34.955, 35.5257, 36.0329, 36.5238, 37.0066, 37.5466, 38.0518, 38.602, 39.0786, 39.592, 40.1116, 40.6925, 41.1813, 41.7561, 44.2822, 44.7057, 45.2293, 45.6977, 46.2275, 46.7266, 47.7309, 48.3527, 49.3938, 49.8704, 50.3961, 51.0179, 51.5416, 52.0263, 52.5868, 53.1207, 53.63, 54.0963, 54.7427, 55.2418, 55.7511, 56.2707, 56.7779, 57.2443, 57.7066, 58.1627, 58.6536, 59.1691, 59.5986, 60.0752, 60.6091, 61.1736, 61.687, 62.227, 62.7486, 63.2743, 63.8982, 64.3563, 64.8595, 65.4016, 65.9027, 66.4263, 66.9029, 67.3938, 67.9768, 68.482, 69.0118, 69.6029, 70.1122, 70.5622, 71.1022, 71.5277, 72.6241, 73.1109, 73.7041, 74.24, 74.7718, 75.3241, 75.8313, 76.3652, 76.8704, 77.3388, 77.8993, 79.0897, 79.5827, 80.0245, 80.5441, 80.9879, 81.5095, 82.0332, 82.5036, 82.9761, 83.4445, 83.9354, 84.4202, 84.9193, 85.3672, 85.9195, 86.4759, 87.0282, 87.4188, 87.9097, 88.4313, 89.0122, 89.6095, 90.1925, 90.6895, 91.1927, 91.7388, 92.2338, 92.7534, 93.2627, 93.8334, 94.3529, 94.8132, 95.3572, 96.0609, 96.6438, 97.1634, 97.7382, 98.3722, 98.8754, 99.4011, 99.9166, 100.3727, 100.8513, 101.3709, 101.9109, 102.4611, 103.0236, 103.5493, 104.0116, 104.5045, 104.9832, 105.5252, 105.9875, 106.4722, 106.9897, 107.5461, 108.0575, 108.5688, 109.0884, 109.6182, 110.1275, 110.692, 111.3547, 111.9745, 112.5145, 112.9993, 113.5372]",wtc2f06,wtc2f06,1,-0.9994,-0.9258
164,track16,1.222125,True,204,"[4.8897, 5.4072, 5.8633, 6.3236, 6.747, 7.1826, 7.6633, 8.7024, 9.2608, 9.7333, 10.214, 10.7438, 11.2736, 11.6908, 12.5356, 13.0899, 13.5665, 14.0063, 14.4072, 14.8265, 15.2622, 15.8083, 16.2849, 16.784, 17.2156, 17.6186, 18.0808, 18.7047, 19.0299, 19.5576, 19.9831, 20.4617, 20.9506, 21.417, 21.8117, 22.2474, 22.7526, 23.2333, 23.6342, 24.0924, 24.4565, 24.8676, 25.2092, 25.4629, 25.919, 26.3792, 26.8988, 27.1401, 27.4286, 27.8847, 28.2242, 28.4554, 28.8297, 29.0649, 29.3104, 29.5436, 29.7706, 30.0754, 30.2717, 30.6665, 30.8956, 31.1083, 31.6647, 31.8815, 32.1167, 32.6097, 33.0536, 33.5179, 34.0026, 34.4915, 34.9661, 35.4774, 35.9151, 36.3958, 36.8642, 37.3367, 37.7949, 38.2531, 38.7686, 39.2206, 39.7095, 40.137, 40.5849, 41.0595, 41.5074, 42.0106, 42.4954, 42.9781, 43.4608, 43.9476, 44.4099, 44.862, 45.3467, 45.8724, 46.302, 46.7826, 47.1897, 47.6683, 48.0999, 48.6236, 49.0633, 49.6197, 50.1433, 50.6936, 51.1313, 51.5588, 52.0313, 52.4976, 52.9783, 53.4815, 54.0051, 54.6556, 55.2058, 55.619, 56.0526, 56.8156, 57.644, 57.9631, 58.7342, 59.0226, 59.6342, 59.9267, 60.6754, 60.9392, 61.6286, 61.8924, 62.7454, 63.2526, 63.7374, 64.2161, 64.662, 65.1631, 65.6315, 66.0979, 66.5642, 66.9836, 67.4151, 67.9245, 68.3786, 68.8838, 69.3481, 69.8104, 70.2686, 70.7472, 71.2606, 71.7556, 72.1913, 72.6883, 73.1506, 73.617, 74.0813, 74.4781, 74.922, 75.4292, 75.8608, 76.3538, 76.8549, 77.2824, 77.757, 78.1476, 78.6979, 79.2726, 79.7063, 80.2033, 80.7086, 81.3795, 82.1506, 82.572, 83.0383, 83.4249, 83.8565, 84.3454, 84.8772, 85.4315, 85.994, 86.3683, 86.7795, 87.1436, 87.567, 87.9883, 88.4608, 88.9456, 89.3649, 89.8088, 90.2506, 90.7149, 91.124, 91.5413, 91.9892, 92.4208, 92.8729, 93.3801, 93.912, 94.454, 95.0042, 95.5586, 96.1374, 96.5976, 97.1908, 97.8822, 98.5961, 98.9683, 99.4449, 103.0715]",wtc1f05,wtc1f05,3,-0.5387,-0.6812
165,track6,0.986625,True,238,"[3.0593, 3.362, 3.6218, 3.8795, 4.1168, 4.3827, 5.3768, 5.6918, 6.1459, 6.5284, 6.9231, 7.3363, 7.8416, 8.2936, 9.3859, 9.9688, 10.9711, 11.4088, 11.9938, 12.6484, 13.2661, 14.4238, 15.1009, 15.7513, 16.41, 16.952, 17.5452, 18.032, 18.662, 19.4025, 21.1984, 21.8038, 22.4113, 22.9841, 23.6775, 24.2809, 24.8434, 25.3752, 25.9766, 27.5659, 29.3066, 29.9775, 30.5891, 31.2006, 31.8122, 32.3788, 33.6879, 34.3404, 35.0277, 35.625, 36.2693, 37.1141, 37.8156, 38.6256, 39.2372, 39.8611, 40.6302, 41.2541, 41.9372, 42.647, 43.2586, 43.9234, 44.6004, 45.2447, 45.8134, 46.3841, 46.9506, 47.55, 48.1084, 48.7097, 49.307, 49.9268, 50.7613, 51.5038, 52.1175, 52.7025, 53.3059, 53.8868, 54.4656, 55.0322, 55.6397, 56.2902, 56.8036, 57.3456, 57.9491, 58.5402, 59.1456, 59.7695, 60.3647, 60.9825, 61.547, 62.177, 62.7763, 63.3572, 63.9586, 64.5109, 65.0938, 65.6604, 66.2331, 66.7956, 67.4256, 68.0229, 68.6366, 69.2011, 69.8127, 70.4202, 71.042, 71.6659, 72.2427, 72.7909, 73.4188, 74.0304, 74.6093, 75.2454, 75.9041, 76.5361, 77.2029, 77.8104, 78.377, 78.9231, 79.4897, 80.1075, 80.6679, 81.212, 81.8134, 82.3984, 82.9527, 83.5541, 84.1288, 84.7343, 85.307, 85.9472, 86.5097, 87.1009, 87.7779, 88.3343, 88.7884, 89.3406, 89.8929, 90.8543, 91.3841, 91.9466, 92.552, 93.1206, 93.6954, 94.3459, 94.9595, 95.4668, 96.0988, 96.69, 97.2791, 97.9172, 99.0545, 99.6313, 100.202, 100.7911, 101.822, 102.3416, 102.9122, 103.4236, 103.9595, 104.5588, 105.1091, 105.7391, 106.2504, 106.862, 107.4347, 107.9747, 108.617, 109.2184, 109.7829, 110.3884, 110.9652, 111.5359, 112.1188, 112.6731, 113.252, 113.8206, 114.4241, 115.0377, 115.6697, 116.3406, 116.9277, 117.5536, 118.1141, 118.695, 119.325, 119.8731, 120.4663, 121.1822, 121.7284, 122.3502, 122.927, 123.602, 124.1359, 124.6922, 125.1995, 125.7702, 126.392, 126.9954, 127.6316, 128.2247, 128.8241, 129.4295, 130.0534, 130.7038, 131.4341, 132.0068, 132.6225, 133.275, 133.9213, 134.6372, 135.3654, 135.9525, 136.5211, 137.2268, 137.7995, 138.3784, 139.0329, 139.6527, 140.2991, 140.9413, 141.5509, 142.1972, 142.8477, 143.4368, 144.0688, 144.7356, 145.382, 146.0222, 146.6727, 147.2597, 147.9041, 148.5566, 149.3563, 150.0743, 150.7718, 151.6391]",wtc1p04,wtc1p04,2,-0.2648,-0.5101
166,track11,1.08329166666667,True,130,"[2.5474, 2.9217, 3.3574, 3.8381, 4.3413, 4.8199, 5.2535, 5.7363, 6.2006, 6.6669, 7.1231, 7.614, 8.0722, 8.5426, 9.0192, 9.5203, 10.0174, 10.496, 10.9828, 11.4144, 11.8931, 12.3492, 12.8626, 13.3433, 13.7994, 14.2433, 14.6769, 15.1494, 15.6363, 16.1272, 16.5424, 17.0149, 17.4649, 17.9006, 18.3097, 18.7228, 19.1197, 19.5022, 19.8928, 20.261, 20.6251, 20.9381, 21.296, 21.6683, 22.0447, 22.3842, 22.736, 23.0653, 23.3803, 23.7158, 23.9776, 24.309, 24.6792, 24.984, 25.3051, 25.5956, 25.8922, 26.2481, 26.5753, 26.876, 27.1931, 27.4938, 27.8415, 28.1749, 28.4449, 28.8008, 29.1465, 29.4738, 29.7969, 30.1447, 30.4556, 30.7624, 31.0631, 31.3903, 31.689, 31.9938, 32.3149, 32.6647, 32.9326, 33.2578, 33.5994, 33.9247, 34.2622, 34.5465, 34.8533, 35.1806, 35.4526, 35.7942, 36.0888, 36.4017, 36.7515, 37.0644, 37.3201, 37.6556, 37.9808, 38.3183, 38.6026, 38.9094, 39.1815, 39.5067, 39.8585, 40.1715, 40.4476, 40.734, 41.0735, 41.4008, 41.7219, 42.041, 42.3949, 42.7528, 43.074, 43.4381, 43.7858, 44.1233, 44.4342, 44.7615, 45.1174, 45.4038, 45.6656, 46.0174, 46.3201, 46.5819, 46.8888, 47.1588, 47.486, 47.8113, 48.1406, 48.4781, 48.8381, 49.3617]",wtc1p15,wtc1p15,3,-0.2187,-0.2511
167,track17,1.99295833333333,True,274,"[2.6257, 4.1761, 6.1275, 7.3773, 7.682, 8.0809, 8.4798, 8.7948, 9.2182, 9.6989, 10.3452, 10.74, 11.5602, 12.0143, 12.5093, 12.9491, 13.3336, 13.8736, 14.3605, 14.792, 15.2216, 15.5755, 16.0132, 16.4223, 16.8416, 17.22, 17.5984, 18.032, 18.4145, 18.7786, 19.1591, 19.5314, 19.9077, 20.323, 20.7095, 21.0859, 21.5093, 21.9123, 22.3009, 22.7284, 23.1027, 23.4668, 23.9373, 24.3975, 24.8148, 25.1625, 25.5593, 25.8702, 26.2589, 26.5902, 27.032, 27.4023, 27.7786, 28.1652, 28.5416, 28.922, 29.3414, 29.6789, 30.0307, 30.3845, 30.7814, 31.1393, 31.5361, 31.9145, 32.2664, 32.7123, 33.0927, 33.4916, 33.8311, 34.1809, 34.588, 34.9827, 35.4, 35.7641, 36.1343, 36.5516, 36.9095, 37.29, 37.6807, 38.0468, 38.4293, 38.8466, 39.2168, 39.5993, 40.3316, 40.6855, 41.0311, 41.43, 41.8248, 42.1991, 42.5591, 42.9743, 43.4141, 43.7761, 44.1566, 44.5248, 44.85, 45.212, 45.3491, 45.6375, 46.0057, 46.7748, 47.1491, 47.4723, 47.8486, 48.2475, 48.6239, 49.1005, 49.3745, 49.8143, 50.25, 50.6468, 50.9414, 51.328, 51.7902, 52.4877, 52.8723, 53.3714, 53.8152, 54.1527, 54.5393, 55.2839, 55.6602, 56.0611, 56.4048, 56.7791, 57.1555, 57.5277, 57.9593, 58.393, 58.7223, 59.0905, 59.428, 59.745, 60.0968, 60.4548, 60.8332, 61.1686, 61.545, 61.9459, 62.2302, 62.623, 62.9605, 63.347, 63.7111, 64.0998, 64.4618, 64.8545, 65.1982, 65.593, 65.9448, 66.2905, 66.6709, 67.0105, 67.4339, 67.8061, 68.1764, 68.5384, 68.9557, 69.3239, 69.3914, 69.6205, 69.9805, 70.4223, 70.7884, 71.1811, 71.5677, 71.9543, 72.3327, 72.7152, 73.0793, 73.5314, 73.9548, 74.3455, 74.687, 75.0491, 75.3825, 75.8407, 76.2477, 76.5975, 76.9391, 77.3195, 77.6489, 77.97, 78.328, 78.7043, 79.1032, 79.4959, 79.8518, 80.2261, 80.5943, 80.9625, 81.3327, 81.7173, 82.0323, 82.4761, 82.8914, 83.2207, 83.5786, 83.9366, 84.3027, 84.718, 85.0984, 85.4932, 85.8409, 86.1927, 86.5691, 86.9761, 87.3075, 87.6859, 88.0602, 88.408, 88.7782, 89.1505, 89.5002, 89.9155, 90.2652, 90.6682, 91.0405, 91.3595, 91.7195, 92.147, 92.5439, 92.8814, 93.2005, 93.452, 93.5748, 93.7118, 94.0636, 94.3255, 94.6773, 95.0434, 95.3134, 95.7082, 96.015, 96.3832, 96.7411, 97.0909, 97.4427, 97.7639, 98.085, 98.4286, 98.852, 99.1364, 99.5536, 99.9689, 100.2839, 100.648, 100.9855, 101.3475, 101.7566, 102.0859, 102.4889, 102.8857, 103.2498, 103.5852, 103.9595, 104.3543, 104.7716, 105.148, 105.5284, 105.9743, 106.3977, 106.86, 107.3161, 107.5759, 107.9502, 108.2775, 108.7664, 109.3534, 109.9834, 110.2207, 110.4539, 114.3914]",wtc2f07,wtc2f07,2,-0.7004,-0.9718
168,track2,0.9949583333333328,True,174,"[2.3535, 2.6766, 2.8853, 3.1, 3.3046, 3.4928, 3.6789, 3.8466, 4.045, 4.225, 4.403, 4.5994, 4.7896, 5.0023, 5.2212, 5.3991, 5.5935, 5.796, 6.3646, 6.7675, 6.9885, 7.1889, 7.3587, 7.5428, 7.8066, 8.4223, 8.6473, 8.8539, 9.0462, 9.2548, 9.4757, 9.6844, 9.8971, 10.0996, 10.2919, 10.4882, 10.6744, 10.8646, 11.0078, 11.2839, 11.515, 11.826, 12.1082, 12.325, 12.5541, 12.8446, 13.1064, 13.3457, 13.5564, 13.8346, 14.121, 14.3848, 14.7223, 14.9473, 15.1682, 15.3769, 15.6612, 15.876, 16.103, 16.33, 16.5775, 16.8435, 17.0746, 17.4141, 17.5287, 17.7516, 18.0175, 18.3346, 18.6107, 18.8848, 19.1344, 19.3962, 19.6253, 19.8339, 20.1039, 20.3841, 20.6419, 20.8587, 21.0775, 21.3025, 21.548, 21.7812, 21.9735, 22.176, 22.3682, 22.581, 22.8121, 23.0494, 23.2682, 23.4789, 23.7325, 23.9841, 24.1969, 24.4178, 24.7512, 25.0498, 25.3894, 25.6491, 25.9232, 26.1666, 26.4182, 26.6698, 26.95, 27.2487, 27.488, 27.7253, 27.985, 28.6519, 28.9832, 29.2082, 29.4721, 30.2371, 30.4866, 30.7055, 30.9019, 31.1432, 31.3682, 32.033, 32.2641, 32.481, 32.7162, 33.0414, 33.2807, 33.5078, 33.7123, 33.9598, 34.5735, 34.7882, 34.9989, 35.2525, 35.5021, 35.725, 35.9337, 36.1321, 36.3653, 36.5535, 36.7825, 37.0239, 37.251, 37.6191, 37.8932, 38.1305, 38.7339, 38.9875, 39.4273, 39.9796, 40.268, 40.5135, 40.6525, 41.3623, 41.4625, 41.8696, 42.0762, 42.3625, 42.8535, 43.0498, 43.2605, 43.4753, 44.4264, 45.4553, 45.6394, 45.9012, 46.165, 46.386, 46.5925, 46.7746, 47.0078, 47.4087, 47.6582, 48.1225, 48.3353, 48.9285, 49.2066, 49.6341]",wtc1p15,wtc1p15,3,-0.3972,-0.2511
169,track19,1.03791666666667,True,195,"[2.7503, 3.0571, 3.28, 3.5275, 3.7116, 3.8998, 4.0941, 4.2762, 4.4684, 4.9389, 5.2171, 5.393, 5.6855, 5.8021, 6.4116, 6.6591, 6.8391, 7.0294, 7.4037, 7.6205, 8.005, 8.2362, 8.408, 8.7762, 9.6721, 9.9155, 10.1139, 10.6007, 11.2982, 11.5109, 11.6848, 11.918, 12.1859, 12.5684, 12.8262, 13.2414, 13.4419, 13.6525, 13.8673, 14.1598, 14.8614, 15.0639, 15.2582, 15.7, 15.9598, 16.1521, 16.4446, 16.7044, 17.1503, 17.5246, 18.0994, 18.3039, 18.5228, 18.7212, 19.6907, 19.8953, 20.0916, 20.6296, 20.8975, 21.6953, 21.908, 22.2291, 23.1005, 23.3337, 23.5423, 24.43, 24.6591, 24.8698, 25.7453, 25.9396, 26.1789, 26.9562, 27.1648, 27.6659, 27.895, 28.0955, 29.6357, 30.3762, 30.595, 30.8098, 31.1289, 31.3764, 31.5789, 32.4175, 32.6364, 32.843, 33.0659, 34.0805, 34.2809, 34.508, 34.7125, 34.9457, 35.2075, 35.4223, 35.6555, 35.9828, 36.2119, 36.6312, 36.8705, 37.0914, 37.3225, 38.4516, 38.6644, 38.8955, 39.1, 39.3823, 39.9223, 40.135, 40.3478, 40.5482, 40.7671, 40.9716, 41.1946, 41.4421, 41.7162, 41.9248, 42.2459, 42.5037, 42.7675, 43.4303, 43.6594, 43.9048, 44.3282, 45.0094, 45.3775, 45.6537, 45.8603, 46.0628, 46.2857, 46.9198, 47.1366, 47.3657, 47.7912, 48.1, 48.3066, 48.5091, 48.73, 49.4173, 49.6321, 49.853, 50.4441, 50.6221, 50.8389, 51.0414, 51.6509, 52.1807, 52.3873, 52.5939, 52.7944, 52.9928, 53.1932, 53.4162, 53.6412, 53.8498, 54.0809, 54.2916, 54.5064, 55.975, 56.1612, 56.3759, 56.605, 56.8566, 57.7975, 57.9755, 59.1312, 59.3173, 59.8164, 60.0619, 60.2398, 61.4875, 61.6655, 61.9007, 62.1278, 62.3323, 62.5798, 62.7741, 62.9623, 63.1525, 63.3571, 63.5494, 63.7682, 64.1139, 64.3369, 64.5373, 64.7582, 64.9689, 65.4475, 65.6705, 65.9344, 66.1082, 66.3414, 67.5503, 67.8264, 68.0064, 68.2191]",wtc1p03,wtc1p03,2,-1.3369,-1.2469
170,track12,0.9890625,True,337,"[2.1548, 2.5598, 2.9443, 3.3412, 3.6991, 4.0693, 4.3782, 4.7034, 5.2516, 5.495, 5.7057, 6.0473, 6.4503, 7.2541, 8.0662, 8.3791, 8.7862, 9.0623, 9.3221, 9.6473, 10.1362, 10.8541, 11.1875, 12.2082, 12.3984, 12.6234, 12.9016, 13.1778, 13.4846, 14.3293, 14.5809, 15.1087, 15.53, 15.8205, 16.8841, 17.6205, 17.8393, 18.1564, 18.3753, 18.8028, 19.0441, 19.3857, 19.9339, 20.3471, 20.6907, 21.108, 24.1925, 24.4891, 24.7182, 25.0843, 25.7328, 25.97, 27.8314, 28.1116, 28.3223, 28.6823, 28.9809, 29.6416, 30.2634, 31.1921, 31.4968, 31.9878, 32.2966, 32.6689, 33.1066, 33.4339, 33.7571, 34.0414, 34.2868, 34.6489, 34.8657, 35.8762, 36.14, 37.7232, 37.9789, 39.0589, 39.6991, 40.233, 40.5603, 41.3253, 41.6055, 42.0882, 42.3971, 42.7243, 43.0721, 43.3543, 43.6734, 43.9557, 44.3341, 44.6225, 44.9764, 45.7475, 46.0114, 47.5066, 47.8196, 48.5621, 49.2453, 49.4784, 49.7709, 50.0348, 51.4728, 51.9637, 52.745, 53.0212, 53.2625, 53.643, 53.9028, 54.8928, 55.1137, 55.3366, 55.5759, 55.7989, 56.4207, 56.6743, 57.2675, 57.7155, 58.0407, 58.6032, 58.8957, 59.7507, 60.1128, 61.7737, 62.013, 62.5816, 62.8353, 63.093, 63.6084, 63.9705, 64.2814, 64.5862, 65.3696, 67.0489, 68.3518, 68.675, 68.9921, 69.2641, 69.6037, 69.9187, 70.2909, 71.555, 72.0296, 72.2853, 72.6575, 73.3059, 73.803, 74.0648, 74.478, 75.1632, 76.5889, 76.8691, 77.1084, 79.5078, 80.8946, 81.1605, 82.9032, 83.1937, 83.6559, 84.4271, 85.0039, 85.4887, 85.7505, 86.5912, 88.1723, 88.7696, 89.0171, 89.1255, 89.3075, 89.9866, 90.185, 90.3487, 90.5512, 90.8028, 91.8766, 92.0014, 92.6007, 92.8482, 93.2041, 93.3228, 93.4823, 93.693, 94.1184, 94.6482, 94.8609, 95.5134, 96.0616, 96.3337, 96.5014, 96.7591, 96.8941, 97.0762, 97.1416, 97.4055, 97.518, 97.6243, 98.2073, 98.3096, 98.5612, 99.8253, 99.9316, 100.0707, 100.4103, 101.3941, 101.9628, 102.155, 102.2859, 102.4025, 102.5764, 103.0059, 103.0714, 103.2003, 103.3414, 103.6053, 103.8712, 104.0348, 104.2884, 104.6443, 104.7589, 104.8407, 104.9839, 105.1066, 105.1925, 105.2662, 106.61, 106.6755, 109.1403, 109.4164, 109.6578, 109.8439, 109.9339, 110.1773, 111.47, 111.5805, 111.6971, 114.4053, 114.7734, 114.9698, 116.4855, 116.6307, 117.0603, 117.41, 117.6391, 117.813, 117.903, 118.6393, 118.7253, 128.7173, 129.1121, 129.4618, 129.7543, 130.0203, 130.1982, 130.325, 130.3966, 130.6789, 130.9857, 131.1739, 131.3416, 131.6607, 131.8796, 132.035, 132.4134, 132.8778, 133.158, 133.3871, 133.6387, 133.7962, 134.1991, 134.4793, 134.8598, 135.185, 135.5062, 135.8866, 136.22, 136.5841, 136.8807, 137.1528, 137.3532, 137.4596, 137.8278, 138.0446, 138.6459, 138.9691, 139.2453, 139.4887, 139.775, 140.1125, 140.4296, 140.7896, 141.0023, 141.2887, 141.6159, 141.9064, 142.2316, 142.5323, 142.8064, 143.0559, 143.3505, 143.6941, 143.9416, 144.2423, 145.0421, 145.3162, 145.6373, 145.8868, 146.1405, 146.4084, 146.6825, 146.9648, 147.3003, 147.5764, 147.8362, 148.4028, 148.6973, 148.9243, 149.1575, 149.4991, 149.8039, 150.1455, 150.4012, 150.6773, 150.9739, 151.2562, 151.8084, 152.0846, 152.4998, 152.8659, 153.1503, 153.5287, 153.9357, 154.2793, 154.5207, 154.758, 155.0546, 155.3655, 155.6498, 155.975, 156.2287]",wtc1p04,wtc1p04,2,-0.3545,-0.5101
171,track1,1.06510416666667,True,223,"[2.2751, 2.4838, 2.6658, 2.8479, 3.0258, 3.216, 3.396, 3.5842, 3.7806, 3.979, 4.159, 4.3369, 4.5088, 4.6949, 4.8708, 5.0508, 5.2308, 5.4333, 5.8935, 6.1104, 6.2944, 6.544, 6.8917, 7.131, 7.3458, 7.5565, 7.7794, 8.3256, 8.5854, 8.7735, 9.1847, 9.5958, 9.8065, 9.9967, 10.3976, 10.6001, 10.8088, 11.0501, 11.2956, 11.9113, 12.1281, 12.349, 12.7765, 13.5006, 13.9056, 14.1081, 14.3351, 14.7585, 15.1185, 15.5113, 15.7015, 15.8835, 16.2108, 16.4583, 16.9819, 17.2274, 17.4258, 17.9658, 18.1581, 18.3238, 18.4935, 18.6715, 18.8556, 19.0192, 19.1972, 19.3383, 19.5326, 19.7106, 19.8804, 20.046, 20.226, 20.4183, 20.5942, 20.766, 20.946, 21.1199, 21.2774, 21.4799, 21.6538, 21.8215, 22.0015, 22.1672, 22.3431, 22.519, 22.701, 22.8156, 22.8769, 23.0815, 23.2697, 23.466, 23.6665, 23.8629, 24.0756, 24.2822, 24.4744, 24.679, 24.8999, 25.0819, 25.2988, 25.4931, 25.6997, 25.9083, 26.1231, 26.3051, 26.4831, 26.6529, 26.8431, 27.0354, 27.2276, 27.4199, 27.6224, 27.8126, 28.0049, 28.1972, 28.4058, 28.596, 28.7842, 28.9724, 29.1463, 29.3488, 29.5369, 29.7517, 29.946, 30.1485, 30.349, 30.5331, 30.7131, 30.9238, 31.1079, 31.3104, 31.5067, 31.7154, 31.9138, 32.1122, 32.331, 32.5131, 32.7319, 32.9263, 33.1329, 33.3579, 33.5747, 33.7854, 34.0206, 34.2374, 34.4419, 34.6526, 34.8654, 35.076, 35.2908, 35.4851, 35.6672, 35.841, 36.0313, 36.2276, 36.4179, 36.6163, 36.8372, 37.0356, 37.2667, 37.4794, 37.6635, 37.866, 38.0829, 38.2915, 38.4981, 38.7026, 38.9174, 39.1097, 39.3265, 39.5188, 39.7192, 39.9258, 40.1344, 40.3472, 40.5926, 40.8197, 41.0304, 41.4497, 41.6542, 41.8567, 42.0715, 42.3026, 42.5072, 42.7158, 42.8938, 43.1167, 43.3131, 43.5176, 43.7406, 43.9226, 44.119, 44.2969, 44.4994, 44.7163, 44.9044, 45.1826, 45.3913, 45.606, 45.8126, 46.0438, 46.2401, 46.4263, 46.6349, 46.8169, 47.0358, 47.2404, 47.449, 47.6658, 47.8969, 48.1322, 48.3326, 48.5535, 48.7888, 49.0158, 49.2367, 49.6847, 49.924, 50.1756, 50.4538, 50.6665, 51.5358, 52.5667, 54.5835]",wtc1p15,wtc1p15,2,-0.2186,-0.2511
