target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
max_unique_participants_per_100ms_bin,mtb_pitch_std,2874,0.3508193406846338,5.263790858292464e-84,0.3449030964720138,4.456896160142631e-81,0.3449030964720138,5.771680527384707e-79
max_unique_participants_per_100ms_bin,mtb_n_note_onsets,2880,0.3405025898460838,4.215955562080156e-79,0.3417309284687996,1.073148410345906e-79,0.3417309284687996,3.4743179784948706e-78
max_unique_participants_per_100ms_bin,mtb_note_onset_density_per_s,2880,0.3405025898460838,4.215955562080156e-79,0.3417309284687996,1.073148410345906e-79,0.3417309284687996,3.4743179784948706e-78
max_unique_participants_per_100ms_bin,n_note_onsets,2880,0.3404558244006263,4.4408561658078456e-79,0.3415233218062903,1.3529543929238142e-79,0.3415233218062903,3.5041518776726784e-78
max_unique_participants_per_100ms_bin,note_onset_density_per_s,2880,0.3404558244006263,4.4408561658078456e-79,0.3415233218062903,1.3529543929238142e-79,0.3415233218062903,3.5041518776726784e-78
max_unique_participants_per_100ms_bin,std_pitch,2809,0.3313000081059194,6.162297394409862e-73,0.3248267319808394,5.00481313569379e-70,0.3248267319808394,7.624980012615833e-69
max_unique_participants_per_100ms_bin,mtb_active_note_count,2880,0.3451060605361907,2.420860619336861e-81,0.3138474230349965,7.409927331996648e-67,0.3138474230349965,9.595855894935658e-66
max_unique_participants_per_100ms_bin,active_note_count,2880,0.3448147725848135,3.3642775910205147e-81,0.3135012003768586,1.0491648535090429e-66,0.3135012003768586,1.2939699859944861e-65
max_unique_participants_per_100ms_bin,mtb_ioi_mean_s,2809,-0.3205360594425405,3.882589269796298e-68,-0.2885003172713495,5.582021021139243e-55,0.2885003172713495,5.354605349907645e-54
max_unique_participants_per_100ms_bin,mean_midi_ioi_s,2809,-0.3202584348816053,5.132583388424886e-68,-0.2882706629627465,6.84219603689874e-55,0.2882706629627465,6.329031334131334e-54
max_unique_participants_per_100ms_bin,mir_roughness,2880,0.194726397392684,5.261905994109772e-26,0.2322506957009351,1.4142326125417524e-36,0.2322506957009351,8.933810893861315e-36
max_unique_participants_per_100ms_bin,mtb_ioi_cv,2702,0.1889759636442826,3.843753620089435e-23,0.2220064782445165,1.5981422261811407e-31,0.2220064782445165,9.198196368464788e-31
max_unique_participants_per_100ms_bin,cv_midi_ioi,2702,0.1883886792425152,5.257903457657067e-23,0.2216569699201465,1.9948432371628067e-31,0.2216569699201465,1.1231834748373195e-30
max_unique_participants_per_100ms_bin,approx_polyphony,2874,-0.2228139444969072,1.1626010418083383e-33,-0.202965860569757,4.231980358441993e-28,0.202965860569757,2.1921658256729526e-27
max_unique_participants_per_100ms_bin,mtb_approx_polyphony,2880,-0.2183885624064494,1.9492415905035283e-32,-0.1972771428178223,1.1634152115232315e-26,0.1972771428178223,5.580084070083648e-26
max_unique_participants_per_100ms_bin,mtb_duration_mean_s,2874,-0.225093647943584,2.4583236354360998e-34,-0.1868796345009314,5.339564469225688e-24,0.1868796345009314,2.3399684599860333e-23
max_unique_participants_per_100ms_bin,mean_note_duration_s,2874,-0.2252333405090311,2.2338088610996552e-34,-0.1868527439367338,5.42077635518e-24,0.1868527439367338,2.3399684599860333e-23
max_unique_participants_per_100ms_bin,spectral_bandwidth_hz_mean,2880,-0.2203959043671365,5.1010845201712704e-33,-0.1784561159571771,4.8981658017157955e-22,0.1784561159571771,1.893470063648345e-21
max_unique_participants_per_100ms_bin,mtb_ioi_std_s,2809,0.059474312451707,0.0016131019441026,0.1432974677196231,2.3330708749875868e-14,0.1432974677196231,7.950859955549803e-14
max_unique_participants_per_100ms_bin,spectral_bandwidth_hz_std,2880,-0.1748449954505113,3.3245120799982697e-21,-0.1244488006046131,2.058794637229036e-11,0.1244488006046131,6.059406943662731e-11
max_unique_participants_per_100ms_bin,mir_centroid,2880,-0.156921686203068,2.450354569264597e-17,-0.1133259575656726,1.0691817615051095e-09,0.1133259575656726,2.8548255281425088e-09
max_unique_participants_per_100ms_bin,zero_crossing_rate_mean,2880,0.1065801315060944,9.835347575581754e-09,0.1100417533660869,3.202136219520016e-09,0.1100417533660869,8.29353280855684e-09
max_unique_participants_per_100ms_bin,rms_mean,2880,0.1197301560218541,1.1498939465222079e-10,0.103359046727791,2.7083521935414002e-08,0.103359046727791,6.435442368139658e-08
max_unique_participants_per_100ms_bin,spectral_rolloff_hz_std,2880,-0.0962918263565598,2.250566600931811e-07,-0.1013064047557873,5.0843935818476374e-08,0.1013064047557873,1.1551385418408229e-07
max_unique_participants_per_100ms_bin,onset_strength_mean,2880,0.090147954962614,1.262199908302594e-06,0.1011418977828277,5.3448130255172327e-08,0.1011418977828277,1.2037448466164899e-07
max_unique_participants_per_100ms_bin,mir_rms,2880,0.1094539158910765,3.88388828228914e-09,0.0950190759970401,3.245429015910298e-07,0.0950190759970401,6.618630827722576e-07
max_unique_participants_per_100ms_bin,spectral_centroid_hz_std,2880,-0.1456097498446541,4.0707003101943805e-15,-0.0945800032180109,3.678316744312466e-07,0.0945800032180109,7.442844037319756e-07
max_unique_participants_per_100ms_bin,spectral_centroid_hz_mean,2880,-0.1210444788694882,7.168746322692077e-11,-0.0840594983983612,6.267928291805928e-06,0.0840594983983612,1.1849587062611207e-05
max_unique_participants_per_100ms_bin,rms_std,2880,0.0173517251060106,0.3519274803237389,0.051663425970403,0.0055508205413876,0.051663425970403,0.007813383262061893
max_unique_participants_per_100ms_bin,zero_crossing_rate_std,2880,0.0163226038146159,0.3812252820074961,0.0486296786837459,0.0090501537066402,0.0486296786837459,0.012402062486877311
